Unnamed: 0,date,review,rating,tokens
1345,22.06.06.,예쁘고 슬림하고 커피 테이크아웃 하기도 딱 좋아요,5,"['예쁘다', '슬림', '커피', '테이크아웃', '좋다']"
1346,22.05.19.,회사에서 엄청 잘쓰고있어요 ~좋네요,5,"['회사', '잘쓰다', '좋다']"
1347,22.04.30.,"텀블러 대만족하며 잘 쓰고있어요~
대신 받으시면 꼭꼭 꼭 식용유로 연마제 닦아주신다음에 세척해서 쓰세요! 거뭇하게 묻어나옵니다~~ 스텐빨대도 마찬가지에요!!",5,"['텀블러', '대다', '만족하다', '자다', '쓰다', '대신', '받다', '꼭꼭', '꼭', '식용유', '연', '마제', '닦다', '세척', '쓸다', '거뭇', '묻다', '스텐빨대', '마찬가지']"
1348,22.04.14.,"이른아침  후기를  쓰고있어요  
보온력에  놀라서   
어제  저녁  차를  마시려     만들어놓고   심지어  뚜껑  입구를  열어놓았는데  
10시간이  지난 지금  미지근 하게  온도가  따뜻해요     후기  귀차나서  넘기려했는데   
제품력에   감탄해서   써요 
운동하면서 .매일  텀블러를  쓰는1인이구요 
저렴한가격에   이쁜색상  톡톡튀어   좋아요 
뚜껑  밀착력  정말  우수하구요  
잊지않겠어요",5,"['이르다', '아침', '후기', '쓰다', '보온', '어제', '저녁', '차', '말다', '만들다', '뚜껑', '입구', '열다', '지난', '지금', '미지', '근', '온도', '따뜻하다', '후기', '귀', '차', '나서다', '넘기다', '제품', '감탄', '써다', '운동', '매일', '텀블러', '쓰다', '저렴하다', '가격', '이쁘다', '색상', '톡톡', '튀어', '좋다', '뚜껑', '밀착', '정말', '우수하다', '잊다', '않다']"
1349,22.05.23.,작은불량이있는것도 친절하게 교환해주셨고요.  다른텀블러보다 가벼운것도 장점이 되고 얼음을 넣은 물도 오래도록 시원함이 남아있어서 좋았어요,5,"['작다', '불량', '친절하다', '교환', '해주다', '텀블러', '가볍다', '장점', '얼음', '넣다', '물', '시원하다', '남다', '좋다']"
1351,22.05.15.,가성비 괜닪은거 같아요 밀폐도 잘 되는거 같구요,4,"['가성', '가성비', '괜닪은거', '밀폐', '자다']"
1352,22.05.26.,가성비 최고에요 진짜! 굳이 비싼 텀블러 살 일이 없어졌어요. 너무너무 만족합니다 최고!,5,"['가성', '가성비', '최고', '진짜', '굳이', '비싸다', '텀블러', '살', '일이', '없어지다', '만족하다', '최고']"
1353,22.04.28.,쇠냄새는 설거지 하면 금방 없어져요 보냉도 잘 되는편이고 빨대 모양별로 두개 주는게 좀 메리트있네여 근데 오배송으로 상품을 일주일반정도 지나서 받았어요,3,"['쇠', '냄새', '설거지', '금방', '없어지다', '보냉', '자다', '편이', '빨대', '모양', '별로', '주다', '메리트', '배송', '상품', '일주일', '반', '정도', '지나다', '받다']"
1354,22.05.15.,텀블러 너무 좋아요 감사합니다 잘 쓸게용,5,"['텀블러', '좋다', '감사하다', '자다', '쓸다', '용']"
1355,22.05.23.,2번째 구매입니다 처음 샀을 때 정말 잘 사용하고 있었는데 뚜껑이 잘 깨지더라고요ㅜ 그래서 새로운 텀블러랑 뚜껑도 새로샀습니다,5,"['구매', '처음', '사다', '정말', '자다', '사용', '뚜껑', '자다', '깨지다', '새롭다', '텀블러', '뚜껑', '새롭다', '사다']"
1356,22.05.05.,아직 사용은 안했지만 외관은 맘에 들어요 상자가 너무 꾸겨져서 와서 선물할 때 약간 민망했어요,5,"['사용', '외관', '맘', '들다', '상자', '꾸기다', '오다', '선물', '민망하다']"
1357,22.05.13.,"디자인,실용성 너무 좋아요",5,"['디자인', '실용', '좋다']"
1358,22.06.07.,텀블러 넘 좋고 편해서 다시 재주문 합니다~,5,"['텀블러', '좋다', '편하다', '다시', '재', '주문']"
1359,22.06.11.,예쁘고 배송도 빠르고 응대도 친절하세요!,5,"['예쁘다', '배송', '빠르다', '응대', '친절하다']"
1360,22.05.13.,"문제가 있어 교환 받았는데, 응대가 빠르고 좋네요.
만족합니다.",5,"['문제', '교환', '받다', '응대', '빠르다', '좋다', '만족하다']"
1361,22.04.25.,배송 빠르고 색상도 너무 잘나왔고 빨대도 좋고 정말 너무 다 좋습니다!! 그리고 진짜 얼음 엄청 안녹아요 ㅎㅎ 이번 여름 시원하게 잘 보낼거 같아요,5,"['배송', '빠르다', '색상', '잘나오다', '빨대', '좋다', '정말', '좋다', '진짜', '얼음', '녹다', '여름', '시원하다', '자다', '보내다']"
1363,22.05.08.,"상품은 예상했던대로입니다.
그런데,
총 5개 주문했는데 블루로 주문한게 퍼플로왔어요.
식구들이 하나씩 쓰려고 모두 다른 색으로 골라서 주문한거라 퍼플이 두개가 되어버려 어찌나황당하던지..
제대로 확인안하시고 보내시는지요. 
반품하고 다시 배송기다리고 하기 번거로워서 그냥 쓰긴합니다만, 블루 골랐던 아들이 속상해했고, 같은색 두개라 난감하게 되어버렸어요. 색상선택은 아주 중요한건데.. 참..  그렇네요.",5,"['상품', '예상', '총', '주문', '블루', '주', '문', '한', '퍼플', '오다', '식구', '쓰다', '색', '골', '주', '문', '한', '퍼플', '버리다', '황당하다', '제대로', '확인', '알다', '보내다', '반품', '다시', '배송', '기다리다', '번거롭다', '그냥', '쓰다', '블루', '고르다', '아들', '속상하다', '은색', '난감하다', '버리다', '색상', '선택', '아주', '중요하다', '차다', '그렇다']"
1364,22.04.28.,리뷰처럼 음료가 흐르지않아서 정말좋아요 ^^슬림하고 용량도 만족합니다 퍼플이 파스텔칼라였으면 더 좋았을거같아요  여름잘보낼수있겠어요 번창하세요,5,"['리뷰', '음료', '흐르다', '않다', '정말', '좋다', '슬림', '용량', '만족하다', '퍼플', '파스텔', '칼라', '더', '좋다', '여름', '보내다', '번창']"
1365,22.04.14.,학교다닐 때 갖고 다니려고 구매했는데 만족해요! 가벼워서 들고 다니기 좋고 디자인도 깔끔하고 색도 마음에 들어요. 가벼운데 용량은 커서 웬만한 카페 음료들도 다 들어가요. 뚜껑 밀폐도 잘 되는 것 같아요!,5,"['학교', '다니다', '갖다', '다니다', '구매', '만족하다', '가볍다', '들다', '다니다', '좋다', '디자인', '깔끔하다', '색도', '마음', '들다', '가볍다', '용량', '커서', '웬만하다', '카페', '음료', '들어가다', '뚜껑', '밀폐', '자다']"
1366,22.04.17.,굴곡없는 길쭉한 디자인으로 휴대하기 편하고 보온 보냉력 둘 다 사용해 보았는데 지속력이 좋아요. 차량용 컵홀더에도 안정감있게 보관할 수 있어요. 색감도 예쁘고 온가족 텀플러로 짱입니다! 문의사항에 빠르게 답변 달아주시고 바로 문제도 해결해 주셨어요~,5,"['굴곡', '없다', '길쭉하다', '디자인', '휴대', '편하다', '보온', '보냉', '사용', '보다', '지속', '좋다', '차량', '용', '컵홀더', '안정감', '보', '관할', '색감', '예쁘다', '온', '가족', '텀플러', '문의사항', '빠르다', '답변', '달다', '문제', '해결', '주다']"
1368,22.05.07.,"손이 안들어갈거라고 생각했는데 손이 들어가서 좋고 얇고 가벼워서 가지고다니기 편합니다.
밀폐도 잘되는 편이라 가방에 넣어도 불안하지 않아요.",5,"['손', '들어가다', '생각', '손', '들어가다', '좋다', '얇다', '가볍다', '편하다', '밀폐', '편이', '가방', '넣다', '불안하다', '않다']"
1369,22.04.27.,"얼음도 잘 안 녹고 보냉효과가 좋았습니다
교환신청 한것도 빠르게 진행해서 잘 받았습니다
디자인이 깔끔해서 마음에 들고요
번창하세요",5,"['얼음', '자다', '안', '녹다', '보냉', '효과', '좋다', '교환', '신청', '빠르다', '진행', '자다', '받다', '디자인', '깔끔하다', '마음', '들다', '번창']"
1370,22.05.27.,가볍고 얼음넣고 몇시간이 지나도 시원합니다 다만 세척시 손이 안들어가서 솔 없이는 세척이 어려운데 세척 솔이 너무 부실해요,5,"['가볍다', '얼음', '넣다', '지나다', '시원하다', '세척', '시', '손', '들어가다', '솔', '없다', '세척', '어렵다', '세척', '솔이', '부실하다']"
1371,22.05.03.,"가볍고 색감이 너무 이뻐요~~!!!
보냉이 오래는 안되지만 편하게 쓰기 좋은거같아요^^",3,"['가볍다', '색감', '이쁘다', '보', '냉이', '늘다', '안되다', '편하다', '쓰기', '좋다']"
1372,22.04.08.,"환경을 지킬수있는 텀블러를
친구들과 여행을 위해 커플템 준비했답니다
빠른배송 해주셔서 이쁜 전사작업 직접했네요^^
가격대비 청소솔뿐아니라 스텐빨래청소솔
좋은상품 빠른배송 감사드립니다^^
추천해드려요",5,"['환경', '지키다', '텀블러', '친구', '여행', '위해', '커플', '템', '준비', '빠르다', '배송', '해주다', '이쁘다', '전사', '작업', '직접', '가격', '대비', '청소', '솔', '아니다', '스텐', '빨래', '청소', '솔', '좋다', '상품', '빠르다', '배송', '감사', '드리다', '추천', '해드리다']"
1373,22.04.18.,"통이 좁고 내용물이 흘러나오지 않은것  찾았는데 작은 컵홀더에 딱이예요~ 
거꾸로 뒤집어도 새어나오지 않습니다~
통은 좁지만 벤티사이즈 충분히 들어가고 냉기도 오래가서 끝까지 시원하게 마실수 있어 맘에 쏙 드네요~ 
스텐빨대 2개, 세척솔도 2가지나 들어있고 배송도빨랐어요~ 
대박나시길 바래요~",5,"['통', '좁다', '내용물', '흘러나오다', '않다', '찾다', '작다', '컵홀더', '딱이다', '거꾸로', '뒤지다', '새', '어나', '오지', '않다', '통', '좁다', '베다', '티', '사이즈', '충분하다', '들어가다', '냉기', '끝', '시원하다', '말다', '맘', '쏙', '드네', '스텐', '빨대', '세척', '솔', '가지', '들다', '배송', '빨르다', '대박나다', '바']"
1374,22.05.20.,문의 답변도 빠르구 물건도 잘 왓어용,5,"['문의', '답변', '빠르다', '물건', '자다', '왓어용']"
1375,22.05.10.,"일단 뜨거운 커피를 담으면 김을 빼야합니다. 그렇지 않으면 뚜껑이 그 김에 밀려서 열립니다. 내꺼만 불량인가? 무게는 가볍고 편합니다.
일단 그래서 저는 가방에서 샜습니다. ㅠㅠ 그럼에도 김 빠지면 잘 닫혀 있고 입구에서 샐때가 있습니다. 착한 가격에 그냥 쓸려구요",3,"['뜨겁다', '커피', '담다', '김', '빼다', '그렇다', '않다', '뚜껑', '김', '밀리다', '열리다', '내다', '불량', '무게', '가볍다', '편하다', '가방', '새다', '그렇다', '김', '빠지다', '자다', '닫히다', '입구', '새다', '착하다', '가격', '그냥', '쓸리다']"
1376,22.04.15.,"제주도 갈때 엄마랑 같이쓰려고 주문했어요
골드 색상 품절이였는데 바로 카톡으로 연락주셔서 다른색으로 빠르게 받아볼수 있었습니다.
가볍고 밀폐 잘되고 벤티 사이즈 용량까지 들어가고 안정성검사까지 통과라니 꼼꼼하시고 안목이 좋으신것 같아요!",5,"['제주도', '갈다', '엄마', '쓰다', '주문', '골드', '색상', '품절', '카톡', '연락', '주다', '색', '빠르다', '받다', '보다', '가볍다', '밀폐', '베다', '티', '사이즈', '용량', '들어가다', '안정', '성검사', '통과', '꼼꼼하다', '안목', '좋다']"
1377,22.04.12.,"디자인이나 생활 밀폐 성능이나 용량이나 다 좋습니다
그립감도 나쁘지않고 빨대도 괜찮은데 다만 한개는 페인팅부분과 스테인레스 경계 부분에 마감이 좀 아쉽네요ㅎㅎ
그거 제외하곤 사용하기 좋습니다 보온 성능도 좋네요~번창하세요~",5,"['디자인', '생활', '밀폐', '성능', '용량', '좋다', '그리다', '감다', '나쁘다', '않다', '빨대', '괜찮다', '페인', '팅', '부분', '스테인레스', '경계', '부분', '마감', '아쉽다', '그거', '제외', '곤', '사용', '좋다', '보온', '성능', '좋다', '번창']"
1378,22.04.25.,"색깔이 너무 이쁘고 뚜껑이 잘 닫겨서 좋아요
제가 덜렁이 중 덜렁이라 탐블러가 180도 뒤집혀 대참사가 자주 발생했는데, 이 친구는 대참사는 나지
않았어요. 예쁘고 가성비 좋은 텀블러 만들어주셔서 감사합니다!",5,"['색깔', '이쁘다', '뚜껑', '자다', '닫다', '겨', '좋다', '덜렁이', '덜렁', '블러', '뒤지다', '대', '참사', '자주', '발생', '친구', '대', '참사', '않다', '예쁘다', '가성', '비', '좋다', '텀블러', '만들다', '감사하다']"
1379,22.04.24.,"매우 만족하면서 잘 쓰고 있습니다!
요즘에 일회용품 사용을 줄이고 싶어서 텀블러 구매했는데 보온 진짜 강해요 언제물을 마셔도 따듯합니다 
무개도 무겁지 않고 딱 적당해요 넘 좋아요~",5,"['매우', '만족하다', '자다', '쓰다', '요즘', '일회용품', '사용', '줄', '텀블러', '구매', '보온', '진짜', '강하다', '언', '제물', '마시다', '따다', '무', '무겁다', '않다', '적당하다', '좋다']"
1380,22.06.01.,"와 가격대비 성능 너무좋아요 
얼음이 진짜 안녹아요~!",5,"['오다', '가격', '대비', '성능', '좋다', '얼음', '진짜', '녹다']"
1381,22.05.24.,"컬러도 이쁘고
잘 사용하고 있어여
확실히 얼음이 덜 녹아요~~~좋아요",5,"['컬러', '이쁘다', '자다', '사용', '확실하다', '얼음', '덜', '녹다', '좋다']"
1382,22.04.14.,"색상 마음에  들어요   
보온력도  마음에  쏙  들구요 
빨대도  잘  사용하게되구요  
세척솔도   없으면  허전할뻔요  골고루주시니  감동  입니다  
좋은제품  저렴해서   더욱더  좋네요  
사장님  번창하에요",5,"['색상', '마음', '들다', '보온', '마음', '쏙', '들다', '빨대', '자다', '사용', '세척', '솔', '없다', '허전하다', '뻔', '주시', '감동', '좋다', '제품', '저렴하다', '좋다', '사장', '번창']"
1383,22.05.28.,몇개째 구입하는지...ㅋ너무좋아요 얼음수명이 끝장남,5,"['몇개', '구입', '좋다', '얼음', '수명', '끝', '장남']"
1384,22.04.17.,"연보라, 라벤더 색이예요. 색상 매우 만족입니당^^ 길쭉한 디자인으로 휴대하기 편하고 보온 보냉력 둘 다 사용해 보았는데 지속력이 좋아요. 차량용 컵홀더에도 안정감있게 보관할 수 있어요.",5,"['라벤더', '색', '색상', '매우', '만족', '길쭉하다', '디자인', '휴대', '편하다', '보온', '보냉', '사용', '보다', '지속', '좋다', '차량', '용', '컵홀더', '안정감', '보', '관할']"
1385,22.05.18.,"와 이거 재구매 한건데 역시 좋아요 어디 멀리 갈데 있었어 아아티서 20시간 운전하면서 마셨는데 얼음이 안 녹았어요~!!!
지속력 짱~!!",5,"['오다', '재다', '역시', '좋다', '멀리', '갈다', '아아', '티', '운전', '마시다', '얼음', '안', '녹다', '지속', '짱']"
1386,22.05.12.,만족해요 빨대 있는거 원해서 구매했어요!,5,"['만족하다', '빨대', '원하다', '구매']"
1387,22.05.23.,회사가지고다닐려구 구매햇는데 가벼워서 가지고다니기 넘편해요~~구매하셔도 후회안하실꺼예용~~^^,5,"['회사', '가지', '다니다', '햇', '늘다', '가볍다', '편하다', '구매', '후회', '알다', '용']"
1388,22.05.03.,"가볍고 사용하기 편해요~
설거지도 편하구요!
보냉력만 조금 아쉽네요ㅠㅠ",3,"['가볍다', '사용', '편하다', '설거지', '편하다', '보냉', '아쉽다']"
1389,22.04.19.,대체적으로 만족합니다.하지만 따뜻한 음료를 마실때에는 뚜껑 빨대넣는곳을 조금 열어두어야하네요.안그러면 뚜껑이 저절로 밀려올라오면서 다 열려버려요.계속 닫으면서 사용할수없으니 조금 열어두시길.찬음료는 상관없어요,4,"['대', '체적', '만족하다', '따뜻하다', '음료', '말다', '뚜껑', '빨대', '넣다', '곳', '열다', '두다', '야하다', '요안', '뚜껑', '저절로', '밀려오다', '면서', '열리다', '버리다', '계속', '닫다', '사용', '없다', '열다', '두다', '찬', '음료', '상관없다']"
1390,22.05.27.,최고입니다 다만 세척시 손이 들어가지 않아 세척솔이 꼭 필요한데 세척솔이 너무 부실합니다,5,"['최고', '세척', '시', '손', '들어가다', '않다', '세척', '솔이', '꼭', '필요하다', '세척', '솔이', '부실하다']"
1391,22.05.16.,색도 예쁘고 크기도 커서 좋아요,5,"['색도', '예쁘다', '크기', '커서', '좋다']"
1392,22.05.03.,잘받았습니다. 색상이 이쁘네요. 가성비 최고인 듯 합니다.,5,"['받다', '색상', '이쁘다', '가성', '비', '최고']"
1393,22.05.27.,보냉 잘되네요 싸서 혹시나 했는데 재품 좋습니다.,5,"['보냉', '싸다', '재품', '좋다']"
1394,22.05.06.,"적당한 무게,
플라스틱 뚜껑, 슬라이드형이지만 새지않음
아침8시에 넣은 얼음이 저녁까지 가는 보온력
아주 만족합니다",5,"['적당하다', '무게', '플라스틱', '뚜껑', '슬라이드', '새다', '않다', '아침', '넣다', '얼음', '저녁', '보온', '아주', '만족하다']"
1395,22.04.18.,디자인은 보이는것과 같고  구성품으로 주신 세척용 솔도 빨대도 좋아요. 그리고 펄도  이쁘지만  기본색상 텀블러가 이뻤어요.  3+1 라방행사때 구매해서 추가 텀블러도 챙겨주셨어요. 색상이 구매한 색이랑 같은 걸 주셔서 ㅎㅎㅎ 아쉬웠지만 (배부른 투정이었습니다. )슬라이딩으로 뚜껑이 되어 있어서 처음 사용시  힘들게 열었어요. 이점이 아쉬웠는데 그래야 가지고 다닐때 새는 일이 없겠더라구요. 잘 사용하고  다음번 구매시 또 오겠습니다.,5,"['디자인', '보이다', '성품', '주신', '세척', '용', '솔', '빨대', '좋다', '펄', '이쁘다', '기본', '색상', '텀블러', '이쁘다', '방', '행사', '구매', '추가', '텀블러', '챙기다', '색상', '구매', '색', '주다', '아쉽다', '배부르다', '투정', '슬라이딩', '뚜껑', '처음', '사용', '시', '힘들다', '열다', '이점', '아쉽다', '래야', '가지', '다니다', '새다', '일이', '없다', '자다', '사용', '번', '구매', '시', '오다']"
1396,22.04.29.,브랜드로고 박혀서 3만원 넘는 텀블러 하나 가격에 4개나 생겼네요.2개는 선물하고 2개는 번갈아 쓸거에요. 한달써보고 또 후기 남길게요,5,"['브랜드', '박히다', '텀블러', '가격', '생기다', '개다', '선물', '개다', '번갈아', '쓸다', '달', '써다', '보고', '후기', '남다']"
1397,22.04.19.,** 빨대+빨대 세척솔+텀블러 세척솔+텀블러 ** 저렴한 가격에 이렇게 다양한 구성이라니! 정말 마음에 듭니다!! 디자인도 심플하고 용량도 제가 원하던 크기에요!,5,"['빨대', '빨대', '세척', '솔', '텀블러', '세척', '솔', '텀블러', '저렴하다', '가격', '다양하다', '구성', '정말', '마음', '듭니', '디자인', '심플', '용량', '원하다', '크기']"
1398,22.06.21.,좋아요 만족합니다 정말 좋아요 ㅎ,5,"['좋다', '만족하다', '정말', '좋다']"
1399,22.05.20.,"남편이 반신반의하더니 맘에든다고 민트색 찜하네요
성능우수합니다~~",5,"['남편', '반신반의', '맘', '들다', '민트', '색', '찜', '성능', '우수하다']"
1400,22.05.09.,가볍고 손에 딱 맞게 잡히네요. 빨대도 편하고 좋네요.,5,"['가볍다', '손', '맞다', '잡히다', '빨대', '편하다', '좋다']"
1403,22.06.06.,가격대비 좋습니다.,5,"['가격', '대비', '좋다']"
1404,22.04.28.,보온병 사려다가 라이브보고 텀블러가 탐이나 같이 샀는데 보온병보다  더 맘에 들어요ㅋㅋ 사은품도 감사해요. 이 가격에 잔뜩 가져 가는 기분이에요,5,"['보온병', '사다', '라이브', '보고', '텀블러', '사다', '보온병', '더', '맘', '들다', '사은', '품다', '감사하다', '가격', '잔뜩', '기분']"
1405,22.04.14.,벤티 사이즈 텀블러가 없어서 검색하다 평이 좋아서 구매!  첨에 착오로 다른색 왔지만 빨리 다시 보내주셔서 감사했어요 스트로에 세척솔까지 구성도 좋고 새지않는다는 기능성에 더 고민할것도 없어서 추가로 구매 고려중입니다 배송도 쿠팡만큼 빨리 와요~,5,"['베다', '티', '사이즈', '텀블러', '없다', '검색', '평이', '좋다', '구매', '첨', '착오', '색', '오다', '다시', '보내다', '감사하다', '스트로', '세척', '솔', '구성', '좋다', '새다', '않다', '기능', '더', '고민', '없다', '추가', '구매', '고려', '배송', '쿠팡', '오다']"
1406,22.05.09.,가격대비 너무 좋아요 아침에 얼음 넣어둔게 저녁까지 있어요  용량도 적당하고 잘 쓸게요 아이가 우주홀로그램? 디자인 좋아하는데 그런 디자인도 추가해주시면 또 살것같아요,5,"['가격', '대비', '좋다', '아침', '얼음', '넣다', '두다', '저녁', '용량', '적당하다', '자다', '쓸다', '우주', '홀로그램', '디자인', '좋아하다', '그렇다', '디자인', '추가', '해주다', '살다']"
1407,22.05.31.,"너무너무너무너무 대만족합니다 
컬러별루다 사고싶어요 
4개샀는데. 다사고싶어요 
대박나세요",5,"['대다', '만족하다', '컬러', '별', '루', '사다', '사다', '다사', '대박나다']"
1408,22.05.07.,잘 쓰고 있어요 살짝 기스엔 약한 것 같아요 안 새서 좋아요,5,"['자다', '쓰다', '살짝', '기스', '약하다', '안', '새다', '좋다']"
1409,22.04.21.,민트색 구입했는데 실물이 더 예뻤어요. 스텐 빨대도 꺾인 거랑 곧은 거 두 가지 주셔서 잘 쓰고 있고요. 유모차 컵홀더에 딱 맞게 들어가는 크기라 주문했는데 너무 만족스럽습니다~,5,"['민트', '색', '구입', '실물', '더', '예쁘다', '스텐', '빨대', '꺾다', '곧다', '두', '가지', '주다', '자다', '쓰다', '유모차', '컵홀더', '맞다', '들어가다', '크기', '주문', '만족스럽다']"
1410,22.05.20.,"텀블러기능 충실하고 색상도 예뻐요~
저는3+1을 가족 각자 하나씩 했어요^^",5,"['텀블러', '기능', '충실하다', '색상', '예쁘다', '가족']"
1411,22.04.10.,길이도 맘에 들고 얇아서 잡을 때 불안하지 않은 점이 매우 맘에 듭니다. 색도 예쁜 보라빛이고 나름 뚜껑 이음새도 좋은지 잘 안새요. 또 얼음 보냉이 엄청 오래가는 점이 의외였어서 가성비로 아주 만족했어요!! 열심히 잘 쓸게요 감사합니당,5,"['길이', '맘', '들다', '얇다', '잡', '불안하다', '않다', '점', '매우', '맘', '듭니', '색도', '예쁘다', '보라', '빛', '나름', '뚜껑', '이음', '새다', '좋다', '자다', '새다', '얼음', '보', '냉이', '점', '의외', '가성', '비', '아주', '만족하다', '자다', '쓸다', '감사하다']"
1412,22.04.17.,"쨍한 핑크가 아닌 베이비 핑크에 가깝고 사진에 보이는 것처럼 색감이 예뻐요. 굴곡없는 길쭉한 디자인으로 휴대하기 편리, 보온 보냉력 둘 다 사용해 보았는데 지속력도 짱!!! 차량용 컵홀더에도 안정감있게 보관할 수 있어요.",5,"['쨍', '핑크', '아니다', '베이비', '핑크', '가깝다', '사진', '보이다', '색감', '예쁘다', '굴곡', '없다', '길쭉하다', '디자인', '휴대', '편리', '보온', '보냉', '사용', '보다', '지속', '짱', '차량', '용', '컵홀더', '안정감', '보', '관할']"
1413,22.04.22.,"가성비 갑 텀블러
용량도 맘에들고 색상도 넘 맘에들어요
2개구매했는데 구성품이 한세트가 누락되서
연락했더니 바로 보내주시네요 ㅎㅎ 잘쓸게요!",5,"['가성', '가성비', '갑', '텀블러', '용량', '맘', '들다', '색상', '맘', '들다', '개다', '성품', '세트', '누락', '연락', '보내다', '잘쓰다']"
1415,22.05.27.,업무시간 내내 얼음이 남아있어 시원한 음료를 마실 수 있어 좋아요,5,"['업무', '내내', '얼음', '남다', '시원하다', '음료', '말다', '좋다']"
1416,22.04.27.,물건을 받았지만 아직 사용전입니다ㆍ몸이 안좋아서 연마제 제거작업을 하지 못해서 사용전이라 4점 드립니다ㆍ사용하고 자세한 후기 남길께요,4,"['물건', '받다', '사용', '전입', '니', '몸', '안좋다', '연', '마제', '제거', '작업', '사용', '전이', '점', '드리다', '사용', '자세하다', '후기', '남다']"
1417,22.05.09.,"블루선택했는데 퍼플이 왔어요. 리뷰 이미 좋게 썼고 색상 잘못온것도 썼는데 개인적으로 리뷰써달라고 갑자기 문자와서, 리뷰 이미 잘 썼는데 색상은 잘못와서 살짝 속상했다고 답문까지 보냈는데 그건 싹 씹어버리네요. 좀... 그렇네요. 기분이.",3,"['블루', '선택', '퍼플', '오다', '리뷰', '좋다', '써다', '색상', '오다', '써다', '개인', '리뷰', '써다', '달라', '갑자기', '문자', '서다', '리뷰', '자다', '써다', '색상', '오다', '살짝', '속상하다', '답문', '보내다', '싹', '씹다', '버리다', '그렇다', '기분']"
1418,22.05.22.,재질도 좋고 무게도 가벼워서 좋아요 빨대랑 뚜껑도 편해요,5,"['재질', '좋다', '무게', '가볍다', '좋다', '빨대', '뚜껑', '편하다']"
1419,22.04.25.,직원들에게 텀블러 단체선물 했습니다. 로고 크기가 큰게 조금 아쉽지만 세척솔 등 사은품이 넉넉해서 좋습니다. 조만간 또 구매하겠습니다.,5,"['직원', '텀블러', '단체', '선물', '로고', '크기', '크다', '아쉽다', '세척', '솔', '사은', '품', '넉넉하다', '좋다', '조만간', '구매']"
1422,22.05.18.,행사할때 너무잘샀어요 디자인도 예쁘고 뚜껑밀폐력도 좋구요 얼음이 오래가요,5,"['행사', '사다', '디자인', '예쁘다', '뚜껑', '밀폐', '좋다', '얼음']"
1423,22.05.15.,최고에요! 일반적으로 몇만원씩 하는 텀블러에 절대 밀리지않습니다! 아주 만족스러워요^^,5,"['최고', '일반', '만원', '텀블러', '절대', '밀리', '않다', '아주', '만족스럽다']"
1424,22.05.23.,3+1로 주문했어요~색상 다 이뿌고 좋습니다~,5,"['주문', '색상', '이뿌다', '좋다']"
1426,22.03.31.,"차량 컵홀더가 작은편이라 슬림한걸 찾았는데 컵홀더에도 부담없이 딱 맞아서 너무 만족스러워요♥?
남자친구도 완전 잘샀다고 만족스러워하고 있습니다!다음에 주문할기회가 생긴다면 재주문의사 100%입니다! 주위에 추천도 많이 하려구요!
컵하나만 바닥에 논슬립처리 되있던데 원래 그런건가 싶긴한데 제품자체가 만족스러워서 그냥 사용하고 있어요.",5,"['차량', '컵홀더', '작다', '편이', '슬림한걸', '찾다', '컵홀더', '부담', '맞다', '만족스럽다', '남자친구', '완전', '사다', '만족스럽다', '주문', '기회', '생기다', '재주', '문', '의사', '주위', '추천', '컵', '바닥', '논', '슬립', '처리', '원래', '그런', '건가', '제품', '자체', '만족스럽다', '그냥', '사용']"
1427,22.05.09.,"너무 크지 않으면서 차량 홀더에는 딱 알맞는 제품을 한참 찾았는데 너무 꼭 맞아 만족합니다
너무 좋은제품인데 제품 랭킹이 뒤에 있는게 너무 아쉽네요^^보냉도 잘 되고 슬림해서 들고 다니기도 부담없습니다~",5,"['크다', '않다', '차량', '홀더', '알맞다', '제품', '한참', '찾다', '꼭', '맞다', '만족하다', '좋다', '제품', '제품', '랭킹', '뒤', '아쉽다', '보냉', '자다', '슬림해', '들다', '다니다', '기도', '부담', '없다']"
1428,22.04.18.,그립감도 너무 좋고 용량도 커서 맘에 들어요 얼음도 잘안녹아서 좋아요 가격도 착해요,5,"['그리다', '감다', '좋다', '용량', '커서', '맘', '들다', '얼음', '녹다', '좋다', '가격', '착하다']"
1429,22.04.21.,세일해서 급?하게 구매한건데 생각했던거보다 크네요^^;  그래도 색도 예쁘고  기능도 좋네요~ 스텐이니 꼭! 깨끗하게 씻어서 사용하세요~,5,"['세', '일해', '급하다', '한', '건데', '생각', '크다', '색도', '예쁘다', '기능', '좋다', '스텐', '꼭', '깨끗하다', '씻다', '사용']"
1430,22.06.04.,예쁜 색상과 적당한 크기,4,"['예쁘다', '색상', '적당하다', '크기']"
1432,22.04.26.,"가볍고
사이즈도 크고
이름처럼 새지않는
내맘에 쏙드는 상품 감사합니다. 
특히 색상이 넘 좋아요.",5,"['가볍다', '사이즈', '크다', '이름', '새다', '않다', '맘', '쏙', '들다', '상품', '감사하다', '색상', '좋다']"
1433,22.04.21.,텀블러 진짜 많이 사용해 봤는데 이 제품에 정말 만족해요! 그립감이 진짜 좋고 용량도 큰데 무엇보다 보냉기능 진짜 진짜 잘됩니다! 강추해요 진짜로!!,5,"['텀블러', '진짜', '사용', '보다', '제품', '정말', '만족하다', '그리다', '감', '진짜', '좋다', '용량', '크다', '보냉', '기능', '진짜', '진짜', '강', '추하다', '진짜']"
