Unnamed: 0,date,review,rating,tokens
1076,19.10.24.,사이즈가 너무 마음에 듭니다 보통 물병들이 다 사이즈가 커서 항상 물을 남겨와서 작은 사이즈 찾던중 가장 마음에 드네요 보냉보온 다 가능해서 더욱더 마음에 들구요^^,4,"['사이즈', '마음', '듭니', '보통', '물병', '사이즈', '커서', '항상', '물', '남기다', '서다', '작다', '사이즈', '찾다', '가장', '마음', '드네', '보냉', '보온', '가능하다', '마음', '들다']"
1077,19.10.23.,개인적으로 온도가 지속적으로 유지되는 상태의 커피를 좋아하며 커피를 단시간에 마시지 못해서 텀블러를 자주 사용합니다. 온도 유지가 오래되며 무엇보다 이런 타입의 텀블러는 제대로 들지 않으면 꼭 내용물이 새는데 그렇지 않아 매우 만족합니다.,5,"['개인', '온도', '지속', '유지', '상태', '커피', '좋아하다', '커피', '단시간', '말다', '텀블러', '자주', '사용', '온도', '유지', '오래되다', '이렇다', '타입', '텀블러', '제대로', '들다', '않다', '꼭', '내용물', '새다', '그렇다', '않다', '매우', '만족하다']"
1078,19.12.01.,"좋아요 ^^ 두개 구매했는데
둘 중 하나는 뚜껑 여닫는게 너무 뻑뻑하지만 ㅋㅋ",5,"['좋다', '구매', '뚜껑', '닫다', '뻑뻑']"
1079,19.10.26.,외형디자인은 참 예쁜데 저 차 거름망에 차넣고 마시려면 위에 입에 안들어가도록 하는건 없어서 따로 차 망 놔둘데가 있어야지 먹겠더라고요. 그게 참 불편합니다ㅠ,3,"['외형', '디자인', '차다', '예쁘다', '차', '거름', '망', '차', '넣다', '말다', '입', '들어가다', '없다', '차', '망', '놔두다', '먹다', '그게', '차다', '불편하다']"
1080,19.12.05.,제품 좋아요 배송도 빠르고.,4,"['제품', '좋다', '배송', '빠르다']"
1081,19.10.23.,빨대를 쓸 수 있는 텀블러가 필요했는데 좋은 가격에 구매하게 되어 좋아요 안이 넓어서 설거지하기 편하고 무엇보다 빨대 입구가 따로 있어서 마음에 듭니다,4,"['빨대', '쓸다', '텀블러', '필요하다', '좋다', '가격', '구매', '좋다', '안이', '넓다', '설거지', '편하다', '빨대', '입구', '마음', '듭니']"
1082,19.10.25.,따뜻한 물 받아서 텀블러에 넣어 뒀는데 지속 시간 진짜 길어요 세일 기간에 구매해서 대만족 중입니다!! 깔끔한 디자인도 마음에 들구요 ㅎㅎ 다른 거도 사고 싶어지네요,5,"['따뜻하다', '물', '받다', '텀블러', '넣다', '두다', '지속', '진짜', '세', '기간', '구매', '대', '만족', '깔끔하다', '디자인', '마음', '들다', '거도', '사고']"
1083,19.10.29.,차가운음료 따뜻한음료 모두 보온보냉 잘돼요~ 하루종일 얼음이 안녹고 유지 됩니다. 아이보리색도 예뻐요~,4,"['차갑다', '음료', '따뜻하다', '음료', '보온', '보냉', '하루', '종일', '얼음', '녹다', '유지', '아이보리', '색도', '예쁘다']"
1084,19.11.30.,"가볍고 얼음도 오래가고
뚜껑도 편하고 가격도 저렴하고
디자인도 깔끔하고 너무 좋네요",5,"['가볍다', '얼음', '뚜껑', '편하다', '가격', '저렴하다', '디자인', '깔끔하다', '좋다']"
1085,19.12.13.,저렴하고 제품도 좋아요,5,"['저렴하다', '제품', '좋다']"
1086,19.11.19.,우선 유리라 환경호르몬 걱정이 없고 투명해서 예쁘고.그런데 보온 보냉 기능은 없어요. 뜨거운 거 넣으면 표면도 뜨거워져서 커버를 꼭 해야해요.,5,"['유리', '환경호르몬', '걱정', '없다', '투명하다', '예쁘다', '보온', '보냉', '기능', '없다', '뜨겁다', '넣다', '표면', '뜨겁다', '커버', '꼭']"
1087,19.11.16.,매일사용하구 잇어요...깔끔하니 쓰기 편하네요,5,"['일사', '용하다', '잇다', '깔끔하다', '쓰기', '편하다']"
1088,19.10.21.,"무게가 생각보다 무겁고, 뚜껑이 한번에 꽉 안 닫힙니다. 뚜껑 밀봉이 잘 안돼서인지 보온도 생각보다 약한 것 같네요. 7시 반에 담은 뜨거운 물이 11시쯤 되면 거의 차갑습니다. 디자인이 예뻐서 샀는데 아쉽네요",1,"['무게', '생각', '무겁다', '뚜껑', '한번', '꽉', '안', '닫히다', '뚜껑', '밀봉', '자다', '인지', '보온', '생각', '약하다', '반', '담다', '뜨겁다', '물이', '차갑다', '디자인', '예쁘다', '사다', '아쉽다']"
1089,19.11.23.,심플한 디자인은 최고!! 사이즈도 마음에 드는데 입구가 좁아서 세척이 좀 불편해요.,5,"['심플', '디자인', '최고', '사이즈', '마음', '들다', '입구', '좁다', '세척', '불편하다']"
1090,19.10.27.,상품을 아직 써보지 못했지만.. 외관으로 봤을때는 흠도 없고 괜찮은 것 같아요. 그리고 텀블러 커버도 깨끗해서 너무 좋아요. 이번에 써보고 좋으면.. 나중에 다른걸로도 더 구매해야 겠어요.,4,"['상품', '써다', '보지', '외관', '보다', '흠', '없다', '괜찮다', '텀블러', '커버', '깨끗하다', '좋다', '써다', '보고', '좋다', '나중', '더', '구매', '겠다']"
1091,19.10.24.,크게 기대는 안 했었는데 너무 마음에 들어요..!!! 가벼운게 너무 갖고 싶었는데 진짜 가볍고 얼음 담아도 겉에 물방울도 안 생기고 딱 제가 찾던거에요ㅠㅠ 빨대도 있어서 편합니다! 친구들도 디자인도 깔끔하다고 이쁘다고 하더라구욬ㅋㅋㅋ잘 쓰겠습니당!ㅎㅎㅎ,5,"['크게', '기대다', '안', '마음', '들다', '가볍다', '갖다', '진짜', '가볍다', '얼음', '담다', '겉', '물방울', '안', '생기', '찾다', '빨대', '편하다', '친구', '디자인', '깔끔하다', '이쁘다', '욬', '자다', '쓰다', '습', '니당다']"
1092,19.10.27.,디자인 너무 마음에듭니다. 무게는 유리라 묵직해서 휴대용으로 쓰기는 힘들거같아요. 청소나 사용은 편리하고 좋아요.,4,"['디자인', '마음', '듭니', '무게', '유리', '묵직하다', '휴대', '용', '쓰기', '힘들다', '청소', '사용', '편리하다', '좋다']"
1093,19.11.13.,"사무실에서 쓰고있는데 용량커서좋아요
그리고 입구가커서 씻기편해요!",5,"['사무실', '쓰다', '용량', '커서', '좋다', '입구', '커서', '씻다', '편하다']"
1094,19.11.28.,보온이 아주 오래 잘되네요. 차에서 사용중인데 아주 만족 합니다,5,"['보온', '아주', '차', '사용', '아주', '만족']"
1095,19.12.08.,사이즈가 적당해서 휴대하기 편리합니다,5,"['사이즈', '적당하다', '휴대', '편리하다']"
1096,19.11.29.,깔끔하고 이뻐요^^ 아직 사용해보지 않았지만 보온 보냉 기능도 좋았으면 좋겠어요~~,5,"['깔끔하다', '이쁘다', '사용', '해보다', '않다', '보온', '보냉', '기능', '좋다', '좋다']"
1097,19.11.26.,차 우려마시려고 주문했는데  보온보냉 효과는 거의없어요. 컵이랑 마찬가지라서 손이 가진 않아요.,3,"['차', '우려', '말다', '주문', '보온', '보냉', '효과', '없다', '컵', '마찬가지', '손', '가지다', '않다']"
1098,19.11.26.,"들고다닐때 빨대를 어쩌면좋을까요?
그치만 디자인도 이쁘고 용량도 커서 좋아요",5,"['들다', '다니다', '빨대', '어쩌면', '좋다', '그치다', '디자인', '이쁘다', '용량', '커서', '좋다']"
1099,19.11.14.,조금만더 컷다면하는 아쉬움이 약간있지만 이정도면 만족 합니다,5,"['더', '컷', '면', '아쉬움', '정도', '만족']"
1100,19.11.29.,기능은 좋은데 검수가 아쉬워요 검은색 표면 스크래치 계속 신경 쓰여요,4,"['기능', '좋다', '검수', '아쉽다', '검은색', '표면', '스크래치', '계속', '신경', '쓰이다']"
1101,19.10.22.,"이런저런 차를 자주 우려먹기에
집에 이런 비슷한 용도의 차우리는게 몇개 있는데
이건 , 요즘 빠져있는 현미우리는 용으로 좋을것 같아요^^

오랫동안 우려야 하더라구요!
뜨거운 물 부어 가지고 나가면 
나가서 마실 수 있겠지요",5,"['이런저런', '차', '자주', '우려', '먹기', '집', '이렇다', '용도', '차다', '늘다', '몇개', '이건', '요즘', '빠지다', '현미', '용', '좋다', '우려', '뜨겁다', '물', '부어', '가지', '나가다', '나가다', '말다']"
1102,19.10.25.,안에 스탠이 삥 둘러 기스가 나있어요;; 왜이런지 모르겠는데 기스가 깊게 난 것도 아니고 교환도 귀찮아서 그냥 쓰고 있습니당... 보온은 너무 잘 되는 것 같아요ㅎㅎㅎ 아침에 얼음이 저녁까지 쫌 남아있더라구요ㅎㅎㅎ 깜놀,4,"['안', '스탠', '삥', '두르다', '기스', '이렇다', '모르다', '기스', '깊다', '난', '아니다', '교환', '귀찮다', '그냥', '쓰다', '습', '니당다', '보온', '자다', '아침', '얼음', '저녁', '쫌', '남다', '깜놀']"
1103,19.10.29.,"주문하고 이틀만에 받았어요! 
가격 대비 디자인도 고급스럽고 전반적으로 짱짱하다고 느껴져요. 빨대랑 뚜껑 모두 잘 잠기는 느낌입니다.",5,"['주문', '이틀', '받다', '가격', '대비', '디자인', '고급스럽다', '전반', '짱짱하다', '느껴지다', '빨대', '뚜껑', '자다', '잠기다', '느낌']"
1104,19.11.30.,"유리병이라 투명해서 이쁘고
보온도 잘되고 세척하기도 좋습니다",4,"['유리', '병', '투명하다', '이쁘다', '보온', '세척', '좋다']"
1105,19.12.01.,배송이 빠르네요..  텀블러가 생각보다 크네요,4,"['배송', '빠르다', '텀블러', '생각', '크다']"
1106,19.11.22.,"얼음 넣어 물 마시는데 얼음이  잘  녹지 않아 하루종일  시원하게  마셔 좋아요.
그러나  들고 다니기에 용량이 커 버겁씁니다.",5,"['얼음', '넣다', '물', '마시다', '얼음', '자다', '녹지', '않다', '하루', '종일', '시원하다', '마시다', '좋다', '들다', '다니다', '용량', '크다', '버겁다', '쓰다']"
1107,19.11.28.,3종류  다  구매했는데  전부 마음에  들어요 좋은가격에  구매해서   좋아요,5,"['종류', '구매', '마음', '들다', '좋다', '가격', '구매', '좋다']"
1108,19.12.02.,디자인 좋고 물도 새는거 없는거 같긴한데 보온력은 잘 모르겠음...,4,"['디자인', '좋다', '물', '새다', '없다', '보온', '자다', '모르다']"
1109,19.10.25.,"디자인이 예쁘고, 밀폐도 되고, 빨대도 꽂아서 마실 수 있어서 좋아요. 다만 그립감은 좀 아쉬워요.",4,"['디자인', '예쁘다', '밀폐', '빨대', '꽂다', '말다', '좋다', '그리다', '감다', '아쉽다']"
1110,19.11.29.,"정말 오래 보냉이 지속되요!!!
이때까지 사봤던 보냉병 중에 최고입니다~~",5,"['정말', '보', '냉이', '지속', '사보다', '보', '냉병', '최고']"
1111,19.11.04.,"일회용도 줄일겸~ 따뜻한 물도 마시고 하려고 구매했어요 ㅋㅋ 뚜껑도 실리콘으로 잘 되어있어서
틈도없고 입구도 넓고해서 세척하기도 편하고~
종이빨대사서 빨대꽂는걸로 활용많이하려구요~ 행사할때사서 가격대비 대만족입니다*^^*",5,"['일회용', '줄이다', '겸', '따뜻하다', '물', '말다', '구매', '뚜껑', '실리콘', '자다', '틈', '없다', '입구', '넓다', '세척', '편하다', '종이', '빨대', '사서', '빨대', '꽂다', '는걸', '활용', '행사', '사서', '가격', '대비', '대', '만족']"
1112,19.11.28.,배송받자  같이 주문한  원두로  따뜻한 커피 한잔 했습니다  사진보다 실물이 훨~씬  예뻐요,5,"['배송', '받다', '주문', '원두', '따뜻하다', '커피', '한잔', '사진', '실물', '예쁘다']"
1113,19.12.10.,세척하기도편하고 좋아요^^,5,"['세척', '도편', '좋다']"
1114,19.10.22.,묵직하지만.기분 좋은정도에요.커버 랜덤인데 마음에드는 분홍이로와서 ㅎㅎ 배송도매우 빨라요,5,"['묵직하다', '기분', '좋다', '정도', '커버', '랜덤', '마음', '에드', '분홍', '오다', '배송', '매우', '빨르다']"
1115,19.10.23.,"색상 이쁘구요
용량 보고 엄청 뚱뚱할거라 생각했는데
날렵하고 이쁘네요! 씻어놓고 사용전인데 잘 쓸깨요
이벤트 기간에 저렴하게 득템했어요",5,"['색상', '이쁘다', '용량', '보고', '뚱뚱하다', '생각', '날렵하다', '이쁘다', '씻다', '사용', '전', '자다', '쓸다', '깨', '이벤트', '기간', '저렴하다', '득템']"
1116,19.11.18.,좋아요 크고 마음에 들어요,5,"['좋다', '크다', '마음', '들다']"
1117,19.10.23.,카페를 자주가서 카페에서 쓸 텀블러 찾고있었는데 완전만족합니다. 무엇보다 디자인이 이쁘고 뚜껑도 젖병소재라고 하니 안심하고 사용합니다. 선물하고 싶은 텀블러에요,5,"['카페', '자주', '카페', '쓸다', '텀블러', '찾다', '완전', '만족하다', '디자인', '이쁘다', '뚜껑', '젖병', '소재', '하니', '안심', '사용', '선물', '텀블러']"
1118,19.10.29.,보냉력 짱이에요!! 행사하길래 기대안하구 구매했는데 대만족이에용 ♥?♥? 얼음이 10시간 정도 후에도 남아있어요!!! 주변에도 좋다고 추천했어용,5,"['보냉', '짱', '행사', '기대다', '구매', '대', '만족', '용', '얼음', '정도', '후', '남다', '주변', '좋다', '추천']"
1119,19.10.26.,가방에 넣고 다녀도 입구만 잘 닫으면 세어나오는것 없이 좋아요~ 아이스커피도 출근할때 챙겨나왔는데 점심까지 얼음이 남아있더라구요 추천합니다!,5,"['가방', '넣다', '다니다', '입구', '자다', '닫다', '세', '어나', '오는', '좋다', '아이스커피', '출근', '챙기다', '나오다', '점심', '얼음', '남다', '추천']"
1120,19.12.07.,용량 대비 좀 무거워서 잘 안 들고 다니게 되네요,2,"['용량', '대비', '무거워', '자다', '안', '들다', '다니다']"
1121,19.10.31.,저렴하게 잘샀습니다. 뚜껑에 빨대구멍은 그리 편해보이지 않아요 이전 버전이 더 단순하고 편하네요,5,"['저렴하다', '사다', '뚜껑', '빨대', '구멍', '그리다', '편하다', '보이지', '않다', '이전', '버전', '더', '단순하다', '편하다']"
1122,19.12.05.,대체적으로 만족하나 둘레가 좀 슬림하면 더 좋았을듯~,4,"['대', '체적', '만족하다', '둘레', '슬림하', '더', '좋다']"
1123,19.10.26.,아직 사용전이라서 냉 보온 효과는 모르겠지만 가볍고 심플한 디자인이라 마음에들어요 ^^ 겨울에 따뜻한 차 들고 다니려구요,5,"['사용', '전이', '냉', '보온', '효과', '모르다', '가볍다', '심플', '디자인', '마음', '들다', '겨울', '따뜻하다', '차', '들다', '다니다']"
1124,19.10.28.,"딱 생각했던대로에요.
적당히 작은 크기에, 입구가 좁아 내부까지 세척은 좀힘들지만, 앞으로 갖고다니기 정말 좋아요.",5,"['생각', '대로', '적당하다', '작다', '크기', '입구', '좁다', '내부', '세척', '힘들다', '앞', '갖다', '정말', '좋다']"
1125,19.11.17.,사용자에 입장에서 플라스틱 재질이 아니므로 상대적으로 안전하다고 느낄만합니다. 게다가 이중벽 구조라 텀블러가 뜨겁다고 느껴지지 않아서 좋습니다. 다만 그에비해 보온효과는 미미합니다.,4,"['사용자', '입장', '플라스틱', '재질', '아니다', '상대', '안전하다', '느끼다', '이중', '벽', '구조', '텀블러', '뜨겁다', '느껴지다', '않다', '좋다', '비다', '보온', '효과', '미미하다']"
1126,19.11.27.,리드가 생각보다 복잡하게 되어있네요.... 빨대도 플라스틱 재질이고...,4,"['리드', '생각', '복잡하다', '빨대', '플라스틱', '재질']"
1127,19.12.08.,보온력도 좋고 좋아요,5,"['보온', '좋다', '좋다']"
1129,19.11.06.,배송도 빠르고 좋아요 잘쓰고 있습니다,5,"['배송', '빠르다', '좋다', '잘쓰다']"
1130,19.11.12.,심플하고 이뻐보여서 구매했는데 좀 그냥 그러네요ㅠ,4,"['심플', '이쁘다', '보', '구매', '그냥', '그렇다']"
1131,19.11.29.,스텐 템블러 처음 써보는데 샘플하고 가벼워서 좋아요,5,"['스텐', '템', '블러', '처음', '써다', '보다', '샘플', '가볍다', '좋다']"
1132,19.11.06.,오래 차갑게 유지되서 잘 사용하고있습니다 디자인도 깔끔해서 좋아요,5,"['차갑다', '유지', '자다', '사용', '디자인', '깔끔하다', '좋다']"
1133,19.10.31.,뜨겁지 않게 보온이 병에 유리로잘되있네요 딱 좋은상품입니다,5,"['뜨겁다', '않다', '보온', '병', '유리', '좋다', '상품']"
1134,19.10.22.,코코아색 커버 씌우니까 너무 귀여워요..가지고 다니려고 산거라 일단 가벼워서 좋고 뚜껑도 두번 돌려야 닫혀서 세는건 걱정 안해도 될것 같아요,5,"['코코아', '색', '커버', '씌우다', '귀엽다', '가지', '다니다', '사다', '가볍다', '좋다', '뚜껑', '번', '돌리다', '닫히다', '세다', '걱정', '안해']"
1135,19.12.08.,보온잘 되고 좋아요,5,"['보온', '자다', '좋다']"
1136,19.11.15.,"디자인,성능 다 너무 마음에 들어요!",5,"['디자인', '성능', '마음', '들다']"
1137,19.11.10.,한달사용해구요... 보온 여전히 잘 되구요 무엇보다 사이즈가 적당해서 가지고 다니기 좋아요 아침에 대중교통 이용으로 출근할때 차가지고 다니며 마시고 사무실 가서도 보온병을 탬블러 대신 사용해요~,5,"['달', '사용', '해구', '보온', '여전하다', '자다', '사이즈', '적당하다', '가지', '다니다', '좋다', '아침', '대중교통', '이용', '출근', '차갑다', '다니다', '말다', '사무실', '보온병', '탬', '블러', '대신', '사용']"
1138,19.11.30.,초등딸아이 물병으로 쓰는데 가볍고 크기도 적당하고좋습니다,5,"['초등', '딸아이', '물병', '쓰다', '가볍다', '크기', '적당하다', '좋다']"
1139,19.10.28.,가방에 오늘 넣어봤는데 잘 닫으면 안새고 좋아요 빨대도 꼽을수있구~ 단점은 디자인이 별로다? 정도??,4,"['가방', '오늘', '넣다', '보다', '자다', '닫다', '새다', '좋다', '빨대', '꼽', '단점', '디자인', '별로', '정도']"
1140,19.12.02.,선물했어요 예쁜데 좀 무겁대요,4,"['선물', '예쁘다', '무겁다', '대요']"
1141,19.10.24.,아이스음료 마실 때 정말 좋아요! 이제품 후기가 많이 없었는데 디자인도 예쁘고 쓰기 좋아서 하나 더 사서 선물하려구요,5,"['아이스', '음료', '말다', '정말', '좋다', '제품', '후기', '없다', '디자인', '예쁘다', '쓰기', '좋다', '더', '사서', '선물']"
1142,19.11.13.,세개째 구매입니다. 먼저 샀던 두개 모두 뚜껑이 바깥 스테인레스 재질과 안쪽 플라스틱 부분이 분리가 되고 심지어 플라스틱 재질이 깨지네요. 가벼워서 사서 사용하고 있는데 뚜껑이 정말 안좋습니다. 이번에  산건 얼마나 오래갈지ㅜㅜ 모르겠네요,1,"['세', '구매', '먼저', '사다', '뚜껑', '바깥', '스테인레스', '재질', '안쪽', '플라스틱', '부분', '분리', '플라스틱', '재질', '깨지다', '가볍다', '사서', '사용', '뚜껑', '정말', '안좋다', '사다', '갈다', '모르다']"
1143,19.11.24.,차가운더 오래 지속되고 좋아요ㅎ 가격도 괜찮은 편이구요,4,"['차갑다', '더', '지속', '좋다', '가격', '괜찮다', '펴다']"
1144,19.11.28.,텀블러가크고  흰색이라이쁘고좋네요,5,"['텀블러', '크다', '흰색', '이쁘다', '좋다']"
1145,19.11.26.,사용하기 가볍고 편리해서 좋아요ㅡ 자주 자주 이용할것 같아요,5,"['사용', '가볍다', '편리하다', '좋다', '자주', '자주', '이용']"
1146,19.10.25.,제가 몇달을 찾아보고 고민하던 이상적인 텀블러가 여기 딱 있었습니다. 설겆이하기 좋고 용량이 적지도 너무 크지도 않고 빨대마개있고 진공처리 되고 보온보냉되고 이쁘게 생겼고 아주 그냥 최고입니다.,5,"['달', '찾아보다', '고민', '텀블러', '설겆', '좋다', '용량', '적지', '크다', '않다', '빨대', '마개', '진공', '처리', '보온', '보냉', '이쁘다', '생기다', '아주', '그냥', '최고']"
1147,19.10.22.,차를 자주마시는 편인데 항상 플라스틱이여서 걱정이 됫거든요 유리라서 너무좋아요 ㅎㅎ 좀 무겁긴한데 그래두 이런거 찾기힘들엇눈데 딜떠서 바로 구매!ㅋㅋ지금받은지 1분도안되서 씻어놧어요 ㅎ,5,"['차', '자주', '마시다', '편', '항상', '플라스틱', '걱정', '됫거든', '유리', '좋다', '무겁다', '그렇다', '이렇다', '찾기', '힘들다', '엇눈', '데', '딜떠', '지금', '받다', '씻다', '놧']"
1148,19.11.29.,"항상 함께 다녀요
물마시기도 차마시기도 좋아요",4,"['항상', '다니다', '물', '마시기', '차마', '시', '기도', '좋다']"
1149,19.12.02.,좋네요 호불호없이  다 좋아할듯,3,"['좋다', '호불호', '좋아하다']"
1150,19.10.23.,가볍고 용량도 적당해요~근데 빨대없이 물을 마실때 입구에서 물이 잘 안 나와요ㅠ 조금씩 쫄쫄쫄 나와서 빨대를 사용해야되겠더라구요 그외에는 좋습니다,4,"['가볍다', '용량', '적당하다', '빨대', '물', '말다', '입구', '물이', '자다', '안', '나오다', '쫄쫄쫄', '나오다', '빨대', '사용', '겠다', '좋다']"
1151,19.11.15.,가볍고 좋아요! 커버가있어서 더 귀엽고 예쁜것같습니다,4,"['가볍다', '좋다', '커버', '더', '귀엽다', '예쁘다']"
1152,19.10.28.,"왜 이런거 보내주셨어요 너무해요
안에는 멀쩡하고 귀찮으니까 그냥 쓸거에요ㅡㅡ
유리라 좀 무거운데 계속 들고다닐거 아니라 괜찮아요
그리고 설거지하기 편해요",4,"['이렇다', '보내다', '너무하다', '안', '멀쩡하다', '귀찮다', '그냥', '쓸다', '유리', '무겁다', '계속', '들다', '다니다', '아니다', '괜찮다', '설거지', '편하다']"
1153,19.11.09.,차 타고 다니며 사용하기엔 뚱뚱해서 조금 아쉬워요 자동차 컵거치대에 하단부는 들어가는데 깊숙히 안들어가고 걸쳐지네요 그래도 디자인이 너무 예뻐요,5,"['차', '타고', '다니다', '사용', '뚱뚱하다', '아쉽다', '자동차', '컵', '거치', '하단', '불다', '들어가다', '깊숙하다', '들어가다', '걸치다', '디자인', '예쁘다']"
1154,19.10.23.,"깔끔하고 커버도 생각보다 좋아요
다만 커버를 씌우면 미끄러질 것 같고 용량이 생각보다 작아서 더 큰 사이즈가 있으면 좋을 것 같습니당",4,"['깔끔하다', '커버', '생각', '좋다', '커버', '씌우다', '미끄러지다', '용량', '생각', '작다', '더', '크다', '사이즈', '좋다', '습', '니당다']"
1155,19.11.30.,"1개 구입해 보고 좋아서 3개 더 구입이요~
보냉컵으로 쓰는데 쓰기 편해요~",5,"['구입', '보고', '좋다', '더', '구입', '보냉컵', '쓰다', '쓰기', '편하다']"
1156,19.11.06.,마이더치 유리가 깨져서 사이즈 호환된다고해서 구매했는데 약간 틈이 있지만 맞아서 잘 사용하고 있습니다~~,4,"['마이', '더치', '유리', '깨다', '사이즈', '호환', '구매', '틈', '맞다', '자다', '사용']"
1157,19.10.23.,"생각보다 작고 가벼워요 ~
입구가 좁긴 한데 아이들 음료 좋긴 좋을거 같네요~",4,"['생각', '작고', '가볍다', '입구', '좁다', '음료', '좋다', '좋다']"
1158,19.11.30.,사용해 보니 더 좋아요 감사합니다,5,"['사용', '보다', '더', '좋다', '감사하다']"
1159,19.10.28.,"원래 사용하던건데 뚜껑이 부서져서
할인하길래 재주문했어요~~
겨울되면 더 자주 사용하게 될것같아요~^^",4,"['원래', '사용', '뚜껑', '부서지다', '할인', '재', '주문', '겨울', '더', '자주', '사용']"
1160,19.10.28.,크기가 커서 어떤 음료 사이즈를 시켜도 문제 없을 것 같아요! 디자인도 아주 마음에 듭니다ㅎㅎ,5,"['크기', '커서', '어떻다', '음료', '사이즈', '문제', '없다', '디자인', '아주', '마음', '듭니']"
1161,19.11.12.,일단 입으로 먹는 부분이 죄금 쫄쫄 나오는거 같아서 답답한데  근데 좋습니다 꼭 닫으면 안새고 빨대 꼽는 곳도 있어서 좋아요 !! 일단 가볍고 이쁨,4,"['입', '먹다', '부분', '죄금', '쫄쫄', '나오다', '답답하다', '좋다', '꼭', '닫다', '새다', '빨대', '꼽는', '곳도', '좋다', '가볍다', '이쁘다']"
1162,19.10.27.,"생각했던 모양이네요. 세척하기 편리해보이고, 스트로우 사용하기에 편리해서 좋습니다.",5,"['생각', '모양', '세척', '편리', '해보다', '스트로우', '사용', '편리하다', '좋다']"
1163,19.10.25.,가격은 좋았는데 흰 텀블러에 검은색 오염이 두 군데나 있었어요 사용하다 보면 어짜피 생길 것 같고 귀찮아서 그냥 쓸건데 기분이 안좋았네요,3,"['가격', '좋다', '희다', '텀블러', '검은색', '오염', '두', '군데', '사용', '보다', '생기다', '귀찮다', '그냥', '쓸다', '기분', '안좋다']"
1164,19.12.05.,보온 잘되고 밀폐잘돼요,5,"['보온', '밀폐']"
1165,19.11.25.,행사해서 좋은가격에 선거같아요. 근데 텀블러는고무패킹이 빠지네요,4,"['행사', '좋다', '가격', '선거', '텀블러', '고무', '패킹', '빠지다']"
1166,19.12.04.,보온도좋고 완전좋아요,5,"['보온', '좋다', '완전', '좋다']"
1167,19.11.20.,"텀블러안쪽이 스텐으로되어잇어
고급져요.
보온효과도잇어서 겨울에 사용하기도
좋구요..
자랑스럽게 들고다닙니다^^",4,"['텀블러', '안쪽', '스텐', '잇다', '고급', '지다', '보온', '효과', '잇다', '겨울', '사용', '좋다', '자랑', '들다', '다니다']"
1168,19.10.22.,유리라서 위생적인 느낌이에요~ 디자인도 예쁘고 마음에 듭니다^^보틀 커버도 제가 좋아하는 핑크색으로 딱 보내주셔서 더 기분 좋네요!,5,"['유리', '위생', '느낌', '디자인', '예쁘다', '마음', '듭니', '보틀', '커버', '좋아하다', '핑크색', '보내다', '더', '기분', '좋다']"
1169,19.10.24.,"플라스틱 텀블러는 뜨거운게 안되구, 스텐 텀블러는 안이 안보여서 좀 그랬는데 마침 행사하기에 유리텀블러 사봤는데 텀블러가 더블월 글라스 라기에 어떨까 했는데 제가 전에 써본 더블월 글라스 컵 보다 훨씬 두꺼운 소재여서 약간 놀랐어요ㅋㅋ 무게감도 있는 편이고.. 대신 튼튼해보여요! 챙겨주신 텀블러 워머? 도 귀엽구. 근데 보온이 엄청 오래 가지는 않는듯^^; 실내에서만 쓴다면 나쁘지 않은거 같아요.",5,"['플라스틱', '텀블러', '뜨겁다', '안되다', '스텐', '텀블러', '안이', '안보', '마침', '행사', '유리', '텀블러', '사보다', '텀블러', '더블', '글라스', '어떻다', '전', '써다', '보다', '더블', '글라스', '컵', '보다', '두껍다', '소재', '무게', '감다', '편이', '대신', '튼튼하다', '보이다', '챙기다', '텀블러', '워머', '귀엽다', '보온', '가지다', '않다', '실내', '쓴다', '나쁘다', '않다']"
