Unnamed: 0,date,review,rating,tokens
736,24.06.21.,다 좋은데ㅠㅠ 뚜껑 열면 홈이 없어서 튀어나와 있으니까 코에 뚜껑이 안 닿을 수가 없네요... 코에 계속 커피가 묻어요.. 빨대로 마실땐 괜찮지만 빨대 안 쓸때가 더 많아서ㅠㅠ 홈이 없어서 디자인이 예쁜것도 있지만 이 부분은 개선되면 좋겠네요,4,"['좋다', '뚜껑', '열다', '홈', '없다', '튀어나오다', '코', '뚜껑', '안', '닿다', '수가', '없다', '코', '계속', '커피', '묻다', '빨대', '말다', '땐', '괜찮다', '빨대', '안', '쓸다', '더', '많다', '홈', '없다', '디자인', '예쁘다', '부분', '개선', '좋다']"
737,24.07.04.,"500미리물한통은 그냥 들어가서 좋아요 ㅎㅎㅎ
넘넘 만족합니다 ㅜㅜ",5,"['미리', '물', '통', '그냥', '들어가다', '좋다', '만족하다']"
738,24.07.04.,예쁘고 간편해요!! 색이 아주 예쁜 것 같습니다,5,"['예쁘다', '간편하다', '색', '아주', '예쁘다']"
739,24.06.29.,"가벼워서 들고다니기 부담없는게 젤 좋아요.
디자인도 맘에들고~",5,"['가볍다', '들다', '부담', '없다', '젤', '좋다', '디자인', '맘', '들다']"
740,24.07.12.,"핑크가 너무 밝아서 언니주고
아이보리 더 구매합니다",4,"['핑크', '밝다', '언니', '주다', '아이보리', '더', '구매']"
741,24.06.27.,"딱 원했던 사이즈이구요,디쟌도 깔끔하니 예쁘네요.입구가 넓어서 바로 핸드드립커피 해먹기도 좋아요.",5,"['원하다', '사이', '즈', '디쟌', '깔끔하다', '예쁘다', '입구', '넓다', '핸드', '드립커피', '해먹', '기도', '좋다']"
742,24.06.20.,"텀블러가 오래되어서 바꾸려다 추천받고 구매했습니다. 정말 너무너무 예쁘고 귀엽습니다 ㅋㅋ
빨대가 포함인줄 모르고 추가구매했어요...여러분은 그런 실수 하지마십시여!",5,"['텀블러', '오래되다', '바꾸다', '추천', '받다', '구매', '정말', '예쁘다', '귀엽다', '빨대', '포함', '줄', '모르다', '추가', '구매', '그렇다', '실수', '말다']"
743,24.06.13.,2년전에 구매했다가 잃어버려서 다른거 쓸까 찾다가 결국 모슈에서 다시 재구매했어요. 사용했을때 불편함을 느꼈던 빨대와 밑면 부분이 개선되어 더 마음에 듭니다! 가벼워서 휴대용으로 쓰기 너무 편해요!,5,"['구매', '잃어버리다', '다르다', '쓸다', '찾다', '모슈', '다시', '재다', '사용', '불편하다', '느끼다', '빨대', '밑면', '부분', '개선', '더', '마음', '듭니', '가볍다', '휴대', '용', '쓰기', '편하다']"
744,24.06.05.,"디자인 색상 다 맘에 들어요
다 좋은데 뚜껑 실리콘이
살짝 찢어져있네요
큰 문제는 아닌거 같아서 그냥 쓰는데
검수가 잘 됐으면 더 좋았을거같네요",4,"['디자인', '색상', '맘', '들다', '좋다', '뚜껑', '실리콘', '살짝', '찢어지다', '크다', '문제', '아니다', '그냥', '쓰다', '검수', '자다', '더', '좋다']"
745,24.07.06.,차가운건 보냉이 오래가는거 같은데 따뜻한 음료는 지속력이 쪼끔 떨어진거 같아요.,4,"['차갑다', '보', '냉이', '따뜻하다', '음료', '지속', '쪼끔', '떨어지다']"
746,24.06.12.,빨대 좋아요! 살짝 걱정했는데 성능 좋아요. 다만 오래 사용하면 작은 틈 청소하는 게 좀 힘들것 같아요. 하지만 디자인도 예쁘구요. 다른색상 사서 선물하고 싶은 마음이에요.,5,"['빨대', '좋다', '살짝', '걱정', '성능', '좋다', '사용', '작다', '틈', '청소', '힘들다', '디자인', '예쁘다', '색상', '사서', '선물', '마음']"
747,24.06.30.,너무 잘 사용중이에요. 흔하지도 않고 밀봉도 되고 좋아요.,5,"['자다', '사용', '흔하다', '않다', '밀봉', '좋다']"
748,24.06.06.,"스트로우 뚜껑 사진처럼 안에 넣고 텀블러 뚜껑으로 눌러주면 따로 보관할 필요없어요!!

저번에 화이트 구매하고 또 필요해서 이번엔 아이보리로 구매했어요! 뚜껑 닫으면 한방울도 안 흘려서 너무 좋아요ㅎㅎ

++ 이렇게 가지고 다니다가 어디에서 잃어버렸는지도 모르게 사라졌슴당,,,,ㅎㅎㅎ헿ㅎㅎ
다행히 이번이 재구매라 스트로우 뚜껑 1개 남아서 그걸루 번갈아끼우면서 사용 중인데 뚜껑도 따로 팔아주세여ㅠㅠㅠ 흑ㅜㅜ
지금은 사용할 때 따로 지갑에 보관 중이에요><",5,"['스트로우', '뚜껑', '사진', '안', '넣다', '텀블러', '뚜껑', '누르다', '보', '관할', '필요없다', '저번', '화이트', '구매', '필요하다', '아이보리', '구매', '뚜껑', '닫다', '방울', '안', '흘리다', '좋다', '가지', '다니다', '잃어버리다', '모르다', '사라지다', '슴', '다행하다', '재다', '매라', '스트로우', '뚜껑', '남아', '그걸루', '번갈아', '끼우다', '사용', '뚜껑', '파다', '지금', '사용', '지갑', '보관', '중이']"
749,24.07.09.,식세기 사용이 안되니 씻기 불편해요,4,"['식', '세기', '사용', '안되다', '씻다', '불편하다']"
