date,review,rating
25.04.16.,배송도 빨리 왔고 하자 없이 깔끔하게 잘 포장되어와서 좋았습니다! 색도 화면이랑 같아서 너무 예뻐요! 이제 슬슬 여름도 다가오는데 시원한 음료 담아서 잘 사용하겠습니다!,5
25.04.23.,"일단 은은한 파스텔톤 색상이 맘에 들어요?? 
그립감도 좋고 잘 쓸게요",5
25.04.04.,"색상 고민을 했는데 너무 이뻐요~~~??
봄이라 봄봄스럽네여~ 전 너무 큰 텀블러는
감당이 안 돼서 찾아보다가 구매했는데 너무
사이즈도 좋고! 가격도 저렴히 잘 샀어요",5
25.04.03.,"고등학생 딸이 물병 가지고 다니다가 친구들의 추천으로 구매했어요. 텀블러가 많이 무겁지 않고 특히 빨대 세척이 너무 편합니다. 저도 스탠리 텀블러
구매각입니다~^^",5
25.04.28.,세척을 못해서 아직 미사용이지만 디자인 이쁘고 출산할 때 병원에서 쓰려고 가져갈 참이에요,5
25.04.30.,좋아요~~ 색상 예쁘고 잘 쓰겠습니다!,5
25.04.26.,말로만 듣던 스탠리!! 곧 다가오는 여름을 대비해 하나 장만했습니다 너무 이뻐요,5
25.05.03.,용량도 크고 색상도 정말 마음에 들어요 좋아요,5
25.05.05.,용량도 크고 가벼워서 좋아요.,5
25.04.28.,오래 차갑고 좋아요 커플 텀블러 하기 좋아요,5
25.05.01.,스탠리 더 큰 사이즈 쓰다가 무거운 거 같아서 작은 사이즈로 샀는데 좋아요,5
25.04.19.,"커피값 아껴보려고 텀블러 주문했어요ㅎㅎ 역시 얼음이 잘 안 녹네요 만족합니다! 원하던 색은 품절이라 아쉬웠지만, 요것도 색 이쁘네요!!",5
25.03.17.,글라시에 591은 리뷰가 없어서 고민 많이 하다 샀는데 너무 잘 산 거 같아요???? 크림색 할까 하다가 색 있는 게 좋을 거 같아서 샀는데 굿입니다 원래 있던 로즈 쿼츠랑 같이 두면 더 예뻐요... 저건 엄마 건데 번갈아가면서 쓰려고요ㅎㅎㅎ 색 고민 중이라면 글라시에 꼭 사세요!!!,5
25.04.18.,"어둡게 찍혀서 그렇지
은은한 핑크라 부담스럽지 않고 작은 사이즈지만
생각보다 크게 느껴져서 저는 이 사이즈가 딱 좋은 것 같아요 ㅎㅎ 예쁨예쁨 ????",5
25.04.19.,"너무 큰 사이즈는 부담스러워서 골랐는데, 적당해서 마음에 들어요. 색도 너무 화사하고 예쁜 연노랑이에요.",5
25.04.25.,많이 고민하다 구매했는데 얼음도 오래가고 잘 산 거 같아요ㅎㅎ 색상도 너무 이쁘네요~~,4
25.04.24.,얼음이 정말로 안 녹아요 일하는 내내 얼음 담긴 음료를 즐길 수 있음 대만족,5
25.04.27.,선물 받았는데 너무나도 좋아요!! 잘 사용하고 있습니다,5
25.05.04.,색상이 이쁩니다 여러 번 나눠 샀어요,5
25.04.24.,더 큰 사이즈를 사용하고 있는데 보냉 효과는 좋은데 너무 커서 휴대용으로 하나 더 장만하고자 구매하게 되었습니다! 가격은 좀 있지만 기능성이 너무 좋아서 쓰게 되네요~ 색상도 너무 예뻐서 만족합니다^^,5
25.04.24.,가볍고 예쁘네요~! 사이즈도 너무 큰 건 싫어서 선택했는데 잘 산 것 같습니다!,5
25.04.24.,가볍고 예쁘네요~! 사이즈도 너무 큰 건 싫어서 선택했는데 잘 산 것 같습니다!,5
25.05.04.,배달이 빠르고 좋아요,5
25.04.22.,스탠리 텀블러 좋습니다 잘 쓸께요 가격은 너무 비싸요,5
25.04.11.,"회사 지인 생일 선물로 고민하고 골라서 구매했는데 사진에서 보는 색이랑 똑같고 여름 컬러로 딱이에요 다행히 지인이 엄청 좋아합니다!!
정품으로 잘 산 것 같아요:)",5
25.04.02.,작년부터 살까 말까 정말 많이 고민했던 스탠리 텀블러... 드디어 샀습니다! 사실 작년까지는 텀블러를 거의 쓸 일이 없어서 사고 싶다고 생각만 하고 미뤄뒀었는데 올해는 여기저기 들고 다닐 일이 많을 것 같아 구매했어요. 아직 사용 전이지만 워낙 보온/보냉이 잘 된다고 유명한 텀블러라 기대가 됩니다. 야무지게 잘 써볼게요??,5
25.05.04.,쓰던게 오래되고 보냉도 안되서 재구매 했습니다,5
25.04.04.,"사진보다 색깔이 더 예뻐요!! 뚜껑이 많이 뻑뻑해서 소리가 많이 났는데 쓰다 보면 괜찮아지겠죠?!
지난달 초에 봤을 때보다 가격이 많이 올라서 고민했는데 할인 쿠폰 써서 잘 샀어요! 좋아요~~",5
25.04.06.,"세일해서 구매했어요
손잡이가 있는 게 편할 듯요
591손잡이 있는 건 직구로 사야 해서 너무 비싸요ㅠㅠ
색은 이쁘고 중학생이 들고 다니기 크기도 좋아요",5
25.04.12.,운동하면서 물 마시려고 샀는데 완전 밀폐 안되는 게 좀 아쉽긴 해요 여름에 시원함이 오래 유지될 거라 기대합니다??,5
25.05.02.,딱 생각했던 색이라서 너무 마음에 들어요!,5
25.05.04.,쓰던 게 오래되고 보냉이 안돼서 재구매 했어요~,5
25.04.21.,"딸 주려고 주문했어요~~~
엄마랑 커플 색이라고 좋아해요!
튼튼하니 좋습니다",5
25.04.11.,색 너무 이뻐요.... 이거보다 더 큰 건 무겁더라고요 들고 다니기도 괜찮아요. 아아 먹기 딱 좋아요. 물도 더 많이 먹게 되고요,5
25.04.26.,이쁘네요 좋아요 생각보다 커요,4
25.04.23.,실물이 진짜 예뻐요!! 글라시에 컬러 추천합니다,5
25.04.23.,쓰기 편하고 보냉 효과가 좋네요. 색상이 진짜 예뻐요,5
25.05.04.,배달이 빠르고 색 이뻐요,5
25.04.25.,기존에 대용량을 사용하다가 차량에서 사용하려고 구매했는데 크기가 딱 맞아서 좋아요.,5
25.05.01.,아주좋습니다. 감사합니다,5
25.04.24.,"보온력이 생각보다 좋고
스타벅스 콜라보 제품은 빨대 쪽 고무 패킹이 없으나
이건 있어서 보온력이 더 좋은 것 같음",5
25.05.01.,친구 생일선물로 사줬어요. 좋다네요!,5
25.04.23.,잘 쓰고 있어서 친구한테 선물해 줬는데 너무 좋아해서 기분이 좋아요,5
25.05.04.,오후 내내 따뜻하게 잘 마시고 있어요,4
25.04.24.,빨대 위생이 염려스러우나 평소보다 물을 더 자주 마시게 됩니다. 세척하기 좋아요,5
25.05.03.,예쁘고 튼튼해요! 591ml 넉넉해요,5
25.04.29.,크고 좋아요 보냉 엄청 잘됩니다,5
25.05.02.,생각보다 가볍고 색이 예뻐요,5
25.04.17.,"이쁩니다. 색감이 좀 연하긴 한데, 이게 젤 편해서 3개째 요 라인만 써요. 빠른 배송 감사해요.",5
25.04.26.,"무게는 무겁지만, 아침에 넣은 얼음 퇴근까지 안 녹고 너무 좋아요!",5
25.04.12.,"구입하고 싶었던 텀블러입니다~눈여겨보던 대로 듣던 대로 예쁘고 실용적이네요^^
감사합니다~",5
25.04.27.,신제품 글라시에 색상 주문이 되어서 너무 좋았습니다,5
25.04.16.,"블룸 핑크 887ml을 사용 중인데, 앞으로 다가올 무더위에는 연한 파스텔 계열보다는 강한 색상이 좋을 것 같아서 구매함.",5
25.04.15.,"크림 없어서 화이트로 주문했는데
화이트 나름 깨끗한 느낌으로 예쁘네요!
보온도 오래가고 만족합니다^^",5
25.05.02.,손잡이가 없어서 물이나 커피 넣으면 들고 다니기 조금 힘들긴 하네요~ 그래도 이뻐요~,5
25.04.29.,글라시에 이뻐요 강추합니다,5
25.04.24.,디자인 색감 너무 이쁘고 얼음도 하루 종일 안 녹아서 좋아요~????,5
25.04.06.,"용량 큰 거 필요해서 구매했는데 생각보다 사이즈도 괜찮고 색상도 파스텔이라 은은하게 예쁘고 좋아요.
다음날 오는 배송이라 배송도 빠르고 좋아요.",5
25.05.01.,예뻐요 잘 사용할게요^^,5
25.04.29.,배송 빠르고 튼튼하고 좋아요~,5
25.04.28.,"신상 컬러로 주문했습니다
가볍고 맘에 들어요~",5
25.05.01.,뚜껑이 좀 퍽퍽하지만 이뻐요,4
25.04.28.,친구 생일 선물로 줬는데 마음에 들어 해요!,5
25.05.03.,"디자인, 색감 너무 예뻐요!!",5
25.04.29.,"보냉 보온 효과 좋아요
다만 입구에 물이 새요 ㅠ",5
25.04.28.,예뻐요 커플로 텀블러 했어요,5
25.04.11.,"도장 까짐이 있는데 불량이 아니라고 정상 제품이라고 하네요
저렴한 제품들도 도장 까짐 찍힘 등은 B급으로 보던데
검수하면서도 이런 정도는 그냥 정상으로 보내는 거 같아요
색상은 은은하니 예뻐요",3
25.04.27.,이쁘고 그립감이 좋으며 냉온기능이 훌륭함,5
25.04.26.,좋아요 좋아요 너무 예뻐요,5
25.05.01.,배송 빠르게 잘 받았습니다,5
25.04.29.,은은한 핑크색.사용하기좋아서만족,5
25.04.19.,"색깔이 너무 예뻐요
상콤 발랄 쨍하니 포멜로 색상 킹 왕 짱 추천
스탠리 기능은 말모",5
25.05.01.,색도 이쁘고 너무 좋아요,5
25.04.27.,제가 쓰는 걸 보더니 아이가 갖고 싶어 하길래 작은 사이즈로 구매해 줬는데 아이가 너무 좋아하네요. 전 스톤 색인데 아이는 연한 핑크로 원했는데 이뻐요.,5
25.04.24.,"믿고 쓰는 스탠리 텀블러
색깔도 예쁘고 튼튼해요",5
