date,review,rating
25.04.04.,"원래 노란색 쓰다 딸의 텀블러로 재구매했어요.
핑크가 라벤더 느낌이 더 많이 나서 저는 살짝 실망했는데 딸은 그래서 더 좋다네요.
저는 사무실에서 주로 썼는데 딸은 이동하며 쓸거라서 새지않으면 좋겠습니다.",4
25.04.07.,"기대이상! 주변에서도 이쁘다고 하고 세지도 않아서 좋아요 
빨대 닦을때마다 어찌나 속이 시원한지????",5
25.04.11.,색깔도 너무 이쁘고 빨대도 편하게 이용할수있는것도 넘 좋아요?? 컵에도 봄이 느껴집니다,5
25.05.06.,"한달사용후기  
텀블러 고무가 흰색이라  좀 더러워진다는..
텀블러 물이 안샌다고 했는데  거꾸로 하면 미세하게  샙니다",4
25.04.21.,디자인 예쁘고 쓰기편해요.,5
25.04.04.,와 넘 예뻐요!!! 빨대 세척 귀찮아서 잘 안 쓰는데 이 빨대는 펴져서 세척이 쉬워요 ㄷㄷ 신세계!!,5
25.03.25.,구입 이유는 귀여운 디자인과 완전 밀폐 기능때문에 구입했어요. 가방에 넣고 다녀보지는 않았지만 밀폐는 잘 되는거 같아요. 열고 닫을 때 뭔가 뻣뻣하고 끽끽 소리가 나긴 하지만.. 무게는 보통 무게이고(스벅 텀블러랑 비슷) 빨대는 생각보다 불편하고 압력이 필요해서 잘 안쓰게 되요,4
25.04.12.,색깔 너무 예뻐요! 여러모로 마음에 듭니다,5
25.04.01.,"모슈 텀블러만 지금 3개째 주문입니다 
보온보냉효과와 절대 세지않은걸로는
젤이라 다른건 못쓰겠더라구요
근데 이번에 산건 뚜껑에서 좀 세네요 그게 좀 아쉬워요^^;",4
25.04.19.,고민한 시간이 아까울 정도~~넘 맘에 들어요,5
25.04.20.,좋아여 잘쓰고있고 세지 않아서 좋아요,3
25.04.18.,제가 좀 험하게 써서 많이 떨어트렸는데도 오래 잘 쓰고있숨당~,5
25.03.21.,"딸아이 텀블러 사주고 이번엔 제꺼 구매했어요
사무실에서 매일 차 마시는 용도로 사용중인데 하나 더 사야할까봐요~
디자인도 깔끔하고 보온도 좋지만
마시는 주입구가 너무 편해요
흘리지 않고 깔끔하게 마실 수 있어요
너도나도 들고 다녀 흔해지는건  싫지만 
더 번창하길 바라며 추천합니당~~",5
25.03.27.,색깔이 쨍한게 마음에 듭니다. 모슈 제품은 이미 여러차례 써와서 믿고 구매합니다. 입구가 넓어서 세척하는 것도 편해서 좋아요,5
25.04.22.,깔끔포장에감사합니다...,5
25.04.18.,보온병쓰다가 좋아서 검색하니 보온병이 나왔더라구요. 빨대도 보관이 좋고 청소도 좋은거같아서 바로 구매했는데 역시 너무 귀엽고 맘에 들어요^^ 보온 정말 잘돼요~~,5
25.04.01.,"일단 디자인이 넘 맘에들어요!
빨대도 좋고 얼음도 잘 안녹고 들고다니기에도 좋아요",5
25.04.06.,디자인 너무 귀여워요! 실리콘 빨대가 세척도 하기 편해서 좋아요,5
25.03.20.,"선물로 2개 세트로 주문했는데, 받으신 분이 정말정말 맘에 들어하셔서 너무 기분 좋았어요~~ 저도 다음에 주문하려구요! (저는 컵으로...) 이게 튼튼한데 디자인도 예뻐서 선물용으로 딱 좋은 것 같아용",5
25.03.28.,"선물용이라  보온력은  아직  잘모르겠고
빨강색 하려다가  푸른색 계통  좋아한다해서 스카이로  했는데 이뿌네요",5
25.03.31.,가끔 물이 새긴 하지만 이뻐서 괜찮아요.. 빨대도 세척이 용이해서 추천드립니다!!,5
25.04.01.,"일단 진짜 이뻐요!
손잡이 없는기 좀 걸렷는데 볼록한 부분이잇어서 들구다니기에도 좋아요!!",5
25.04.13.,너무 귀엽고 좋습니당 추천이요,5
25.03.20.,씻기 편해서 구매했는데 입구 마개부분 사이사이 닦는게 쉽지않네요.. 그래도 사이즈나 성능 다 만족하면서 사용중입니다 앞쪽 실리콘처리되어있어 들고다닐때도 미끄러지지않아서 편해요,5
25.04.11.,저렴한 가격에 배송빠르고 좋아요,5
25.04.30.,"선물용으로 구입,  색도 쨍한 노랑이라 포인트되고 이쁘드라구요~",4
25.04.21.,너무 귀엽고 빨대 세축이 용이할 것 같아요!! 선물로 산 건데 받는 사람도 너무 만족해해서 기분이 좋네요ㅎㅎ,5
25.03.24.,모슈 제품을 원래 애용하는데 그란데 사이즈 텀블러가 없어서 구매했어요! 디자인도 귀엽고 세척이 용이한 빨대도 같이 쓸수 있어서 너무 만족스러워요,5
25.04.04.,가볍고 색상도 이쁘네요 딸 학교에서 사용 할거라서 나중사용 후기 올릴게요,4
25.04.11.,너무 좋아요 설명이 필요없음,5
25.04.04.,"열고 닫는 식의 텀블러만 쓰다가 처음으로 빨대 입구가 나와있는 텀블러를 사 보았는데, 먼지가 걱정되긴 하지만 편하고 괜찮은 것 같습니다. 또한 화이트와 고민하다 결국 아이보리 색을 주문했는데 너무 누리끼리한 색이 오잔 않을까 걱정했지만 막상 보니 밝고 예쁩니다.",5
25.04.19.,디쟈인인 느흠 이뻐요ㅛ!!!,5
25.03.19.,"배송빠릅니다! 모슈 텀블러 사용하고있고
여름 준비하려고 좀더 큰사이즈를 구매했는데
아주 좋네요!! 색상도 맘에 들고 사이즈도
넉넉해서 잘사용할 겁니다~!!^^",5
25.03.30.,"배송도 빠르게 잘 왔어요
 가볍고 밀폐력이 좋아서 매일 잘 쓸 수 있을 것 같아요.",5
25.04.02.,아기 분유 보온병으로 이용하려고 구매했어요. 디자인도 예쁘고 좋네요,5
25.03.26.,"일단 디자인이 너무 예쁘고 크기도 적당하고
아반떼 컵홀더에는 사이즈 잘 맞게 들어가고
제가 원하는 조건 다 갖춰서 너무 마음에 들어요????",5
25.04.09.,밀봉이 잘돼서 가방에 넣고 다녀도 걱정없어요,5
25.04.09.,깔끔하고 사용하기 아주 좋아요,4
25.04.17.,만족합니다!!!!!,5
25.04.13.,직장에서 쓰려고 텀블러 구입을 했는데 너무 유용하게 쓰고있습니다 빨대도 고무빨대여서 씻기 편리하고 좋습니다,5
25.04.02.,화이트와 아이보리 고민하다가 아이보리로 선택했는데 너무 귀엽고 마음에 듭니다ㅠㅠ,5
25.04.02.,색상이쁘고 물 안샌다고해서 구매했는데 미세하게 샙니다,4
25.03.25.,좋아요 배송 잘 왔어요 아직 안써봤지만 오래쓸수있을듯,5
25.03.25.,색상이 쨍하고 디자인 너무 귀엽네요 빨대보관이 편해요,5
25.04.06.,디자인과 색감이 화면과 같이 귀엽습니다. 입구가 넓어서 세척하기 용이합니다. 빨대는 솔직히 사용 안 하고 있어요….,5
25.04.24.,빠른배송과뛰어난퀄리티,5
25.04.15.,"제품 입고도 빠르고 배송도 빨라서 너무 좋습니다.
항상 잘 이용하고 있습니다.",5
25.03.26.,350ml랑 두개샀어요..480은 고딩 조카거고 350은 초딩 딸거로요~둘다 노랑이 이쁘다네용~,5
25.04.25.,상품평이 좋아서 주문했어요,5
25.04.25.,상품평이 좋아서 주문했어요,5
25.03.27.,여자친구 선물용으로 구매했습니다. 만족스러워요.,5
25.03.27.,예쁘고 맘에들어요 두번째구매예요,5
25.04.14.,마음에 들어요 색도 예뻥요,5
25.03.15.,"이전 제품 사용하다가 분실되서 다시 구매했습니다. 
손잡이가 없어서 이전꺼는 불편했는데, 이번 상품에 손잡이가 생겨서 들고다닐때 너무너무 편해요",5
25.03.24.,"튼튼하고 새지 않아 좋아요
보온력은 그닥이지만 안새어서 좋아요",5
25.03.06.,기존에 레드 잘 쓰고 있다가 사고 싶어서 구매했어요~ 생각한대로 실물로 보면 예쁜 차콜색이에요. 같이 구매한 스트로우 파우치도 면이라 오래 쓸 수 있을 것 같아요.,5
25.03.27.,"맘에들어요
  자주쓸것같아요",5
25.04.17.,빠른배송과뛰어난퀄리티,5
25.03.09.,"디자인이 너무 귀여워서 구매했는데 사진이랑 똑같아요~~
무게는 생각했던 것보다 가볍진 않았지만 이 정도면 만족입니다!",5
25.04.08.,"700짜리 뚜껑 손잡이 있는거 짱이네요
5배는 편해짐",5
25.03.07.,흠집이 있었는데 빠르게 교환해주셨어요. 텀블러 디자인이 귀여워요. 빨대를 꽂는부분이 너무 좁기도 하고 고무느낌의 빨대 특성상 잘 안움직이다보니까 그 점이 불편했어요ㅠ,5
25.03.20.,작은 사이즈 먼저 시켰다가 너무 마음에 들어서 좀 더 큰 걸로 재주문했습니다!,5
25.02.15.,"일단 색조합이 너무너무 이쁘구요… 확 꽂혔어요… 이쁘기만 하면 안 샀을텐데 기능도 제가 다 원하는 기능이 들어있더라구요!!! 일단 손 넣고 씻을 수 있고, 들고다닐 때 물 안 새고, 웬만한 카페에서 텀블러 할인 받을 수 있을 정도의 용량에, 밑에 미끄럼 방지? 처리도 돼 있어서 내려 놓을 때도 조용한 편이에요!! 너무너무 마음에 듭니다~ 제 애착 텀블러가 될 것 같네요!!! 아주 오래 쓸거에요 ㅎㅎㅎ 좋은 제품 만들어주셔서 감사합니당!!",5
25.03.17.,친구 생일선물로 구매했어요! 마음에 든다고 하네용,5
25.04.04.,귀엽고 크기도 적당하고 좋아요! 실리콘 빨때도 잘 쓰고 있어요,5
25.03.16.,선물했는데 만족해했어요 너무 예쁘고 좋아요,5
25.03.12.,오슈는 여러가지로 구매하는편이에요~디자인도이쁘고 제품 토한 만족합니다,5
25.03.31.,진짜좋아요  매니아층입니다  주전자 부터 이것저것 다있고 지인선물용ㅈ으로  추천드려요,5
25.03.06.,밀폐도 잘되고 크기에 비해서 많이 들어가고 보냉도 잘 돼서 만족스러워요. 다음에 더 큰 용량으로 살 예정,5
25.03.10.,하얀색 작은 사이즈 쓰다가 핑크로 하나 더 삿어요 손잡이 잇어서 좋은데 무게가 잇어서 차량용으로 쓰는 중입니다.,5
25.04.09.,저렴한 가격에 배송빠르고 좋아요,5
25.03.04.,"크기가 큰 텀블러만있어서 
중간크기로 구매했는데
무겁지않아서 들고다니기 가볍고

색상도 넘 예쁘고 빨대도 
안쓸땐 끼워넣을수있고 쓸때는 빼놓을수있어
넘 편해요

보온 보냉도 잘되고 좋아요오 ??",5
25.03.15.,아주 잘 쓰고있습니다 디자인이 좋아서 들고다니기 좋아요,5
25.03.24.,배송 빠르고 좋았습니다.,5
25.04.10.,사진과 똑같이 귀엽고 이뻐요!!,5
25.03.05.,"아직 사용전이지만
몇년전부터 쓰던 모슈제품
믿고 구매합니다.

몇년동안 애지중지 사용하던 
좁은 텀블러는  몇일전 큰 맘 먹고
영영 작별햇답니다.",5
25.03.19.,"선물하려고 샀고, 받는 분이 마음에 들어 했습니다 ㅎㅎ",5
25.02.11.,일단 디자인이 너무 귀엽고 색상이 예뻐요 색 조합이 좋습니다 실물은 화이트가 더 시원 깔끔해보여서 더 예쁘네요 빨대 아이디어가 정말 좋고 먼지가 잘 안붙어서 신기하고 마음에 들어요 텀블러 슬리브도 사이즈 딱 맞고 짐 많을때 유용할것같습니다,5
25.04.11.,배송 삐르고 이쁘고 좋아요,5
25.04.11.,색이 너무 예뻐요.,5
25.03.24.,"선물로 구입했어요.쨍한 색깔로 귀엽네요
배송도 빠르고 좋아요",4
25.03.22.,빨대도 있고 보온보냉 다 좋습니댱,5
25.03.11.,고민하다 700으로 구매했는데 많이 크네요..손잡이가 있어 편해보여 구매했는데...,5
25.03.15.,"친구에게 선물해 주었는데...보냉이 진짜 잘되어
너무너무 좋아하더라구요
디자인도 너무 깔끔하고 예뻐요
세척하기도 아주 편해요
모슈~~최고예용",5
25.02.18.,"아침 7시 30분에 테이크아웃했던 아아의 얼음이 6시 퇴근하고 저녁먹고 설거지 하려는데 살아있음.
설거지할 때 손도 끝까지 다 닿고 너무 좋음.
다만 돌려서 닫는 그 틈새부분 닦을때는 솔이 필요할 듯. 핑크색으로 주문해서 색이 연하다 보니 커피는 틈새?이음새 부분에 착색됨.",5
25.04.05.,친구 생일선물로 작년에 선물했는데 또 같은걸러 사달라거해서 선물했어요 ㅎㅎ,5
25.03.25.,생걱보다 가볍고 좋아요 색상도 노란색 너무 이뿌고 굿이에요,5
25.03.02.,"투샷에 냉장고에 있던 우유, 얼음 10개넣고 1시간쯤 지나면 얼음이 없어요..  따뜻함은 3시쯤 80~90도 커피 넣으니 8시쯤 미지근하긴해요. 남편것은 괜찮데요.",3
25.03.06.,감사티비 예뻐요 역시 텀블러는 모슈입니다,5
25.03.26.,생각보다 뚜껑 세척이 불편해요 들고 다니기는 좋아요,5
25.03.22.,재구매로 산 건데 더 좋게 리뉴얼 되었네요. 세척 도구 사용하지 않고 그냥 설거지가 가능해서 정말 편해요.,5
25.03.31.,선물용으로 산거라 아직 사용감은 모르지만 디자인 이뻐요!,5
25.04.02.,아이보리가 생각보다 진해서 음.. 그래도 예뻐요,5
25.04.04.,"모슈는 믿고  구매하는
나무랄데 없는 제품이여요",5
25.02.11.,일단 디자인이 너무 귀엽고 색상이 예뻐요 색 조합이 좋습니다 실물은 화이트가 더 시원 깔끔해보여서 더 예쁘네요 빨대 아이디어가 정말 좋고 먼지가 잘 안붙어서 신기하고 마음에 들어요,5
25.03.05.,디자인도 좋고 용량도 좋습니다 전체적으로 만족합니다.,5
25.04.02.,마감도 깔끔하고 디자인도 나이스 합니다,5
25.02.28.,너무 이뻐요~ 보냉은 아직 확인 안해봤지만 맘에 듭니다~,5
25.03.12.,사이즈 너무 좋고 귀여워여,5
25.03.10.,보냉기능짱짱하고 가볍고 너무 좋아요!!,5
25.03.31.,항상 이것으로 커피마시고 있어요 집에서도,5
25.03.03.,밀폐잘되고 실리콘 빨대에 가볍기까지 색감도 너무 이뻐요,5
25.03.07.,저렴한 가격에 배송빠르고 좋아요,5
25.03.26.,맘에 쏙 들어요! 귀엽고 이쁘고 다 맘에 들어요??,5
25.03.11.,좋아요 맘에쏙드네요,5
24.12.17.,"원하는 텀블러의 조건이 너무 많아 고민고민하다가 모슈로 선택했습니다 . 
약 한달간 사용해본 결과 정말 대만족합니다!!! 

일단 가벼워요. 손이 작고 손목 힘이 없어서 스탠리 텀블러는 음료 넣으면 너무 무거워져서 힘들었는데 모슈는 가벼운 편이라 부담이 없어요. 
구매 전에 손잡이 없는게 좀 걸렸는데, 뚜껑에 달려있는 고무링부분에 손이 착 감기면서 안정적으로 들 수 있게 해줘요 ㅎㅎ 

그리고 바닥면에 실리콘 패드 부착되어 있어서 큰 소리 안나고 안정적으로 바닥에 닿아요 !! 

또 뚜껑 열면 아예 큰 구멍으로 바로 열리는게 아니고 음용구가 조그맣게 있다는 점이 너무 좋습니다. 딸깍 꾹 누르면 눕혀서도 가방안에서 보관도 가능하고 절대절대 안새요!!! 대만족입니다.. 
또 차안에서도 빨대 꽂아서 마시는데 음용구가 딱 빨대 꽂을 수 있게 작게 나있어서 급정거때도 안정적이고, 차안에 계속 둬도 안식고, 안녹아서 너무 좋아요.. ㅠㅠ

아 그리고 연마제 제거 안하고 꼼꼼히 설거지 후에 마시면 된다고 해서 그점도 마음에 들었어요 ㅎㅎ
실리콘 빨대를 사용할 일은 없을 것 같긴한데 컵에 간편하게 끼워다닐 수 있고 급하면 사용할 수 있어 이점도 엄청 획기적인것같아요ㅋㅋㅋ

아 보온보냉도 정말 잘되구요,, 얼음이 안녹아요… ?? 또 진공방법으로 보냉이 되는거라 그런지 텀블러 사이즈가 동일용량 타 텀블러 대비 컴팩트해서 크기에 비해 넉넉하게 음료를 담을 수 있는 점도 장점입니다 ㅋㅋㅋ!! 

마지막으로 디자인이 일단 너무 예뻐요 
용량도 3가지, 색도 다양해서 취향별로 고르시기 좋을 것 같아요 ㅎㅎ 

저는 텀블러 욕심이 없고 아예 실생활용 1개만 두고 사용하는 사람인데.. 장점이 너무 많은 모슈 텀블러.. 더 간편하게 300미리대로 하나 더 살까 생각중이네요 ㅎㅎ 
고민하시는 분들은 당장 구매하십쇼..!!! 
너무 만족입니다!!",5
25.02.17.,텀블러 여기저기 많이 써봤지만 여기께 제일 마음에 들어서 재구매해 사용중입니다~ 보온성도 뛰어나고 색상도 마음에 들어서 아주 잘 사용중입니다,5
25.03.18.,"다소 보온보냉이 약하고 마시는 입구에
음료가 남아있으면 세는등 여러 문제가 있지만

디자인과 편의성 때문에 손이 자주가는
텀블러예요:)",5
25.03.15.,지인에게 선물했는데 맘에 든다네요. 디자인이 특히 이쁩니다,5
25.03.08.,사진과 똑같고 마음에 들어요!,5
25.03.01.,"친구가 엄청 만족했어용
이렇게 따봉사진만 왔지만 잘 쓰고있대요ㅋㅋㅋ",5
25.03.24.,빠른 배송과 뛰어난 퀄리티,5
25.03.21.,안세서 좋아요! 잘쓰고 있습니다,5
25.03.30.,너무너무 이뻐용!!!,5
25.02.18.,친구랑 우정템으로 사용하려구 구매했어요:) 생각보다 너무 이쁘구 빨대사용도 편합니다! 오래 잘쓸거같아요:),5
25.02.25.,"빨대가 반으로 벌어져 세척이 편하네요
뚜껑도 튼튼하게 잘 닫히네요",5
25.02.23.,"내구성이 좋아서 너무 잘 사용중이에용!!!
최고최고♥",5
25.03.16.,동글동글해서 귀여운데 동글동글해서 그립감이 살짝 부족하긴합니다 색깔도 이쁘고 해서 좋아요,5
25.03.02.,일단 안 샙니다 안 새서 막 가방에 넣기 좋아요 한 가지 아쉬운 점은 백팩에 넣으니 실리콘 부분(빨대 말고 몸통에)에 먼지가 잘 묻더라구요ㅠ 먼지 안 붙게 뚜껑과 같은 재질로 만들어주시면 더 좋을 것 같아요,5
25.02.18.,"아직도 너무 마음에 들어요!
500ml인데 길이가 너무 길지 않아서 좋고
디자인이 너무 예뻐서 젛아려",5
25.02.20.,"스트로우 있고 밀폐 되는 텀블러 찾고 있었는데 딱이에요!!
디자인도 예쁘고 미끄럼 방지도 있어서 딱 좋아요",5
25.03.03.,배송 빠르고 좋아요,5
25.02.20.,선물용으로 구매했어요. 처음에는 스트로 없는 줄 알았는데링처럼 생긴 걸 열어 내면은 스트로처럼 변해요.,4
25.03.24.,빠른 배송과 뛰어난 컬리티,5
25.02.17.,아이보리가 옅은 노란색이어서 마음에 들어서 샀어요 실물 더 이쁘고 가볍고 잘 쓸거같아요,5
25.02.28.,배송빠르도 디자인 이쁘도 좋습니다,5
